ufn,semsp_id,seine_id,species,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,lice_id_protocol_field,analysis_planned,dissection_status,date_processed,cwt,adipose,weight,standard_length,fork_length,photo_number,comments_protocol,comments_fish_health_lab,dissector,dissection_protocol,lice_collection_protocol,lice_id_protocol_lab,analyzing_lab,quality_level,quality_log
U2277,2016-06-30-D11-SO-13,DE353N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-21,None,Present,10.3,NA,104,2277,NA,Lesions on side. picture taken.,CVJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2271,2016-06-30-D11-SO-14,DE353N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-20,None,Present,13.3,NA,114,NA,NA,NA,CVJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2272,2016-06-30-D11-SO-15,DE353N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-21,None,Present,17,NA,118,NA,NA,NA,CVJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2276,2016-06-30-D11-SO-16,DE353N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-21,None,Present,13.2,NA,111,NA,NA,NA,CVJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2273,2016-06-30-D11-SO-17,DE353N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-21,None,Present,16.7,NA,119,NA,NA,NA,CVJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2279,2016-06-30-D11-SO-18,DE353N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-21,None,Present,10.1,NA,100,NA,NA,NA,CVJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2275,2016-06-30-D11-SO-19,DE353N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-21,None,Present,11.3,NA,104,NA,Fork lenth estimated,NA,CVJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2280,2016-06-30-D11-SO-20,DE353N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-21,None,Present,12.5,NA,110,NA,NA,NA,CVJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2174,2016-06-30-D20-SO-1,DE355N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-16,None,Present,16.1,NA,117,NA,NA,NA,BMM,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2173,2016-06-30-D20-SO-2,DE355N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-16,None,Present,19.5,NA,122,NA,NA,NA,BMM,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2170,2016-06-30-D20-SO-3,DE355N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-16,None,Present,15.4,NA,113,NA,NA,NA,BMM,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2172,2016-06-30-D20-SO-4,DE355N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-16,None,Present,19.1,NA,123,NA,NA,NA,BMM,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2171,2016-06-30-D20-SO-5,DE355N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-16,None,Present,17.3,NA,119,NA,NA,NA,BMM,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2169,2016-06-30-D20-SO-6,DE355N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-15,None,Present,19.1,NA,124,NA,NA,NA,BMM,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U1830,2016-07-04-J09-SO-1,JE298N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-09-20,None,Present,12,NA,101,NA,NA,NA,CVJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U1832,2016-07-04-J09-SO-2,JE298N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-09-20,None,Present,15.6,NA,109,NA,NA,NA,BJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U1829,2016-07-04-J09-SO-3,JE298N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-09-20,None,Present,13.9,NA,110,NA,NA,NA,CVJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U1827,2016-07-04-J09-SO-4,JE298N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-09-20,None,Present,10.9,NA,110,NA,NA,NA,CVJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U1828,2016-07-04-J09-SO-5,JE298N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-09-20,None,Present,10.9,NA,101,NA,NA,NA,CVJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U1841,2016-07-04-J09-SO-6,JE298N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-09-20,None,Present,14.3,NA,108,NA,Liver touched chamois,NA,CVJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U1835,2016-07-04-J09-SO-7,JE298N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-09-20,None,Present,11,NA,94,NA,NA,NA,BJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U1834,2016-07-04-J09-SO-8,JE298N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-09-20,None,Present,12.6,NA,98,NA,Dropped whole fish on floor,NA,BJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U1833,2016-07-04-J09-SO-9,JE298N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-09-20,None,Present,10.5,NA,99,NA,NA,NA,BJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U1826,2016-07-04-J09-SO-10,JE298N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-09-20,None,Present,13.2,NA,112,NA,NA,NA,CVJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U4455,2016-07-04-J09-SO-11,JE298N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-09-28,None,Present,25.6,125,132,NA,NA,NA,KDB,full_1,lab_motiles_cryo,lab_motiles,HAKAI,Technicianmr,NA
U4457,2016-07-04-J09-SO-13,JE298N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-09-28,None,Present,14.5,102,106,NA,NA,NA,KDB,full_1,lab_motiles_cryo,lab_motiles,HAKAI,Technicianmr,NA
U4454,2016-07-04-J09-SO-14,JE298N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-09-28,None,Present,9.5,87,91,NA,NA,NA,KDB,full_1,lab_motiles_cryo,lab_motiles,HAKAI,Technicianmr,NA
U4456,2016-07-04-J09-SO-15,JE298N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-09-28,None,Present,11.4,90,95,NA,Brain fell on clean part of dissection tray ; spleen huge!,Huge spleen,KDB,full_1,lab_motiles_cryo,lab_motiles,HAKAI,Technicianmr,NA
U3297,2016-07-04-J09-PI-1,JE298N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-01-29,None,Present,15.5,114,119,NA,NA,NA,CVJ,irregular,NA,lab_motiles,HAKAI,Technicianmr,NA
U3296,2016-07-04-J09-PI-2,JE298N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-01-29,None,Present,17,118,122,NA,Brain touched chamois.,NA,CVJ,irregular,NA,lab_motiles,HAKAI,Technicianmr,NA
U3295,2016-07-04-J09-PI-3,JE298N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-01-29,None,Present,17.8,121,125,NA,NA,NA,CVJ,irregular,NA,lab_motiles,HAKAI,Technicianmr,NA
U3298,2016-07-04-J09-PI-4,JE298N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-01-29,None,Present,14.3,111,115,NA,NA,NA,CVJ,irregular,NA,lab_motiles,HAKAI,Technicianmr,NA
U3401,2016-07-04-J09-PI-5,JE298N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-01-29,None,Present,15,112,117,NA,Spleen fell onto bench.,Large bump on posterior of kidney.,CVJ,irregular,NA,lab_motiles,HAKAI,Technicianmr,NA
U3403,2016-07-04-J09-PI-6,JE298N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-01-29,None,Present,13.8,111,115,NA,NA,NA,CVJ,irregular,NA,lab_motiles,HAKAI,Technicianmr,NA
U3300,2016-07-04-J09-PI-7,JE298N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-01-29,None,Present,16.2,113,118,NA,Only one otolith.,NA,CVJ,irregular,NA,lab_motiles,HAKAI,Technicianmr,NA
U3402,2016-07-04-J09-PI-8,JE298N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-01-29,None,Present,17,119,124,NA,NA,NA,CVJ,irregular,NA,lab_motiles,HAKAI,Technicianmr,NA
U3294,2016-07-04-J09-PI-9,JE298N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-01-29,None,Present,15.3,117,122,NA,NA,NA,CVJ,irregular,NA,lab_motiles,HAKAI,Technicianmr,NA
U3299,2016-07-04-J09-PI-10,JE298N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-01-29,None,Present,15.5,117,121,NA,NA,NA,CVJ,irregular,NA,lab_motiles,HAKAI,Technicianmr,NA
U2960,2016-07-04-J09-CU-1,JE298N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-01-29,None,Present,7,88,93,NA,NA,NA,BMM,irregular,NA,lab_motiles,HAKAI,Technicianmr,NA
U2986,2016-07-04-J09-CU-2,JE298N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-01-29,None,Present,14.6,113,118,NA,NA,NA,JG,irregular,NA,lab_motiles,HAKAI,Technicianmr,NA
U2985,2016-07-04-J09-CU-3,JE298N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-01-29,None,Present,18.5,117,122,NA,Only 1 otolith,NA,JG,irregular,NA,lab_motiles,HAKAI,Technicianmr,NA
U2961,2016-07-04-J09-CU-6,JE298N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-01-29,None,Present,13.6,108,113,NA,NA,NA,BMM,irregular,NA,lab_motiles,HAKAI,Technicianmr,NA
U2988,2016-07-04-J09-CU-7,JE298N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-01-30,None,Present,13.7,109,114,NA,NA,NA,JG,irregular,NA,lab_motiles,HAKAI,Technicianmr,NA
U2987,2016-07-04-J09-CU-8,JE298N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-01-30,None,Present,18.1,115,120,2987,NA,Speckling of missing scales,JG,irregular,NA,lab_motiles,HAKAI,Technicianmr,NA
U2962,2016-07-04-J09-CU-9,JE298N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-01-29,None,Present,13,104,109,NA,NA,NA,BMM,irregular,NA,lab_motiles,HAKAI,Technicianmr,NA
U2959,2016-07-04-J09-CU-10,JE298N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-01-29,None,Present,14.7,111,116,NA,NA,NA,BMM,irregular,NA,lab_motiles,HAKAI,Technicianmr,NA
U3927,2016-07-04-J09-CO-1,JE298N1,CO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-03-07,None,Present,40.7,145,152,NA,NA,NA,JG,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U3926,2016-07-04-J09-CO-2,JE298N1,CO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-03-07,None,Present,28.4,130,135,NA,NA,NA,JG,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U3924,2016-07-04-J09-CO-3,JE298N1,CO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-03-07,None,Present,35.7,141,148,NA,NA,NA,JG,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U3925,2016-07-04-J09-CO-4,JE298N1,CO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-03-07,None,Present,30.1,136,142,NA,NA,Nematode buried underneath skin into side of stomach,JG,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U3923,2016-07-04-J09-CO-5,JE298N1,CO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-03-07,None,Present,26.5,125,132,NA,NA,Large spleen,JG,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U3928,2016-07-04-J09-CO-7,JE298N1,CO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-03-08,None,Present,39.8,141,149,NA,NA,Nematode on pyloric caeca,JG,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U1987,2016-07-05-J07-SO-11,JE302N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-11,None,Present,20.3,NA,123,NA,NA,NA,BMM,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2071,2016-07-05-J07-SO-12,JE302N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-11,None,Present,22.9,NA,142,2071,NA,NA,BMM,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U1986,2016-07-05-J07-SO-13,JE302N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-11,None,Present,22.4,NA,122,NA,Only one otolith,NA,BMM,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U1984,2016-07-05-J07-SO-14,JE302N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-11,None,Present,21.3,NA,127,NA,NA,NA,BMM,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U1990,2016-07-05-J07-SO-15,JE302N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-11,None,Present,16.3,NA,117,NA,NA,NA,BMM,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2072,2016-07-05-J07-SO-16,JE302N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-11,None,Present,24.1,NA,133,NA,NA,NA,BMM,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U1989,2016-07-05-J07-SO-17,JE302N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-11,None,Present,19.1,NA,123,NA,NA,NA,BMM,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U1983,2016-07-05-J07-SO-18,JE302N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-11,None,Present,23.1,NA,131,NA,NA,NA,BMM,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U1985,2016-07-05-J07-SO-19,JE302N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-11,None,Present,18.4,NA,119,NA,Only one otolith,NA,BMM,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U1988,2016-07-05-J07-SO-20,JE302N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-11,None,Present,22.1,NA,130,NA,NA,NA,BMM,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2166,2016-07-06-D27-SO-6,DE360N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-15,None,Present,19.1,NA,121,NA,NA,NA,BMM,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2164,2016-07-06-D27-SO-7,DE360N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-15,None,Present,12.6,NA,104,NA,Fork length estimated.,NA,BMM,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2167,2016-07-06-D27-SO-8,DE360N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-15,None,Present,17.4,NA,118,NA,NA,NA,BMM,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2165,2016-07-06-D27-SO-9,DE360N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-15,None,Present,21.3,NA,125,NA,NA,NA,BMM,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2168,2016-07-06-D27-SO-10,DE360N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-15,None,Present,16.7,NA,118,NA,NA,NA,BMM,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2250,2016-07-06-D27-SO-19,DE360N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-19,None,Present,15.7,NA,117,NA,NA,NA,BMM,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2163,2016-07-06-D27-SO-21,DE360N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-15,None,Present,17.2,NA,122,NA,NA,NA,BMM,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2110,2016-07-06-D27-SO-22,DE360N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-15,None,Present,18.2,NA,118,NA,NA,NA,BMM,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2162,2016-07-06-D27-SO-23,DE360N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-15,None,Present,18.3,NA,121,NA,NA,NA,BMM,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2161,2016-07-06-D27-SO-24,DE360N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-15,None,Present,17.2,NA,118,NA,NA,NA,BMM,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U1772,2016-07-06-D09-SO-1,DE361N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-09-09,None,Present,26.7,NA,133,NA,One otoltih broken. hair in bag.,NA,CVJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U1786,2016-07-06-D09-SO-2,DE361N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-09-09,None,Present,20.2,NA,116,NA,Contaminated gill tube with brain,NA,BJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U1771,2016-07-06-D09-SO-3,DE361N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-09-09,None,Present,29,NA,138,NA,One otoltih broken.,2 lesions on right anterior side. picture,CVJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U1773,2016-07-06-D09-SO-4,DE361N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-09-09,None,Present,21.1,NA,125,NA,NA,Large section of kindey very pale white/light pink. liver with red spots.,CVJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U1774,2016-07-06-D09-SO-5,DE361N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-09-09,None,Present,NA,NA,120,NA,Forgot to record weight.,NA,CVJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U1846,2016-07-06-D09-SO-6,DE361N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-09-20,None,Present,28,NA,138,NA,NA,One broken otolith.,CVJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U1851,2016-07-06-D09-SO-7,DE361N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-09-20,None,Present,21.4,NA,121,NA,NA,NA,BJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U1840,2016-07-06-D09-SO-8,DE361N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-09-20,None,Present,22.5,NA,127,NA,Contaminated b9 heart well with d9 heart in RNA box,NA,BJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U14191,NA,DE454AN4,SO,DP250,NA,NA,NA,NA,NA,NA,SJ_UBC,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U2119,2016-07-06-J06-SO-1,JE303N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-14,CWT,Present,16.4,NA,130,NA,Not sure if cwt present. may have been a false alarm.,NA,CVJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2118,2016-07-06-J06-SO-2,JE303N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-14,None,Present,24.4,NA,134,NA,NA,NA,CVJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2133,2016-07-06-J06-SO-3,JE303N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-14,None,Present,19.9,NA,128,NA,NA,NA,CVJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2134,2016-07-06-J06-SO-4,JE303N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-15,None,Present,21.2,NA,128,NA,NA,NA,CVJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2132,2016-07-06-J06-SO-5,JE303N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-14,None,Present,30.8,NA,145,NA,Forgot to take brain sample.,NA,CVJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2131,2016-07-06-J06-SO-6,JE303N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-14,None,Present,17.8,NA,126,NA,NA,NA,CVJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2120,2016-07-06-J06-SO-7,JE303N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-14,None,Present,21,NA,143,NA,"Iso and fa vials mislabeled as 2020, should have been labeled 2120.",NA,CVJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2135,2016-07-06-J06-SO-8,JE303N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-15,None,Present,20.5,NA,132,2135,NA,NA,CVJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2117,2016-07-06-J06-SO-9,JE303N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-14,None,Present,19.8,NA,124,2117,Contaminated liver RNA vial with the heart.,Large spleen.,CVJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2116,2016-07-06-J06-SO-10,JE303N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-10-14,None,Present,23.4,NA,135,NA,NA,Pale spots on gills. huge spleen.,CVJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U3428,2016-07-06-D09-PI-1,DE361N2,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-02-04,None,Present,18.7,120,125,NA,NA,NA,CVJ,irregular,NA,lab_motiles,HAKAI,Technicianmr,NA
U3422,2016-07-06-D09-PI-2,DE361N2,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-02-03,None,Present,24.7,131,136,NA,NA,NA,CVJ,irregular,NA,lab_motiles,HAKAI,Technicianmr,NA
U3421,2016-07-06-D09-PI-3,DE361N2,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-02-03,None,Present,25.1,134,140,NA,NA,NA,CVJ,irregular,NA,lab_motiles,HAKAI,Technicianmr,NA
U3427,2016-07-06-D09-PI-4,DE361N2,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-02-04,None,Present,16.5,117,122,NA,NA,NA,CVJ,irregular,NA,lab_motiles,HAKAI,Technicianmr,NA
U3423,2016-07-06-D09-PI-6,DE361N2,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-02-03,None,Present,23.2,129,135,NA,NA,NA,CVJ,irregular,NA,lab_motiles,HAKAI,Technicianmr,NA
U3420,2016-07-06-D09-PI-7,DE361N2,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-02-03,None,Present,23.7,128,132,NA,NA,NA,CVJ,irregular,NA,lab_motiles,HAKAI,Technicianmr,NA
U3424,2016-07-06-D09-PI-10,DE361N2,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-02-03,None,Present,18.6,122,127,NA,NA,NA,CVJ,irregular,NA,lab_motiles,HAKAI,Technicianmr,NA
U3617,2016-07-06-D09-CU-1,DE361N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-02-16,None,Present,24.8,129,135,NA,Stomach broke in half; one broken otolith,Tiny flabellifera on underside,JG,irregular,NA,lab_motiles,HAKAI,Technicianmr,NA
U3620,2016-07-06-D09-CU-2,DE361N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-02-16,None,Present,30.5,143,144,NA,Spleen fell on chamois,NA,JG,irregular,NA,lab_motiles,HAKAI,Technicianmr,NA
U3616,2016-07-06-D09-CU-3,DE361N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-02-16,None,Present,33.5,146,152,NA,Kidney fell in cool rack,NA,JG,irregular,NA,lab_motiles,HAKAI,Technicianmr,NA
U3622,2016-07-06-D09-CU-4,DE361N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-02-16,None,Present,29.1,135,140,NA,Brain fell in cool rack,Huge flabellifera (in bag),JG,irregular,NA,lab_motiles,HAKAI,Technicianmr,NA
U3618,2016-07-06-D09-CU-5,DE361N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-02-16,None,Present,18,120,125,NA,NA,NA,JG,irregular,NA,lab_motiles,HAKAI,Technicianmr,NA
U3615,2016-07-06-D09-CU-8,DE361N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-02-16,None,Present,31.7,143,149,NA,NA,NA,JG,irregular,NA,lab_motiles,HAKAI,Technicianmr,NA
U3614,2016-07-06-D09-CU-9,DE361N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-02-16,None,Present,23,127,133,NA,NA,NA,JG,irregular,NA,lab_motiles,HAKAI,Technicianmr,NA
U3613,2016-07-06-D09-CU-10,DE361N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-02-16,None,Present,17.9,120,125,NA,NA,Nematode behind spleen,JG,irregular,NA,lab_motiles,HAKAI,Technicianmr,NA
U3914,2016-07-06-D09-CO-1,DE361N2,CO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2017-02-27,CWT,Absent,31.4,136,144,NA,1 broken otolith. carcass may be incorrectly labeled as u4314,Huge flabellifera on ventral side,JG,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U10082,NA,DE365N1,SO,DP9,2017-05-25T16:30:00Z,2017-05-25T16:44:00Z,144,26,26.9,salmoncoast_cmot,SEMSP,dissected,2018-02-16,None,Present,29.5,124,130,NA,Sea lice intermethod comparison,Spleen small,KDB,full_3,lab_motiles_cryo,lportner_fine,HAKAI,Technicianmr,NA
