ufn,survey_date,site_id,region,species,louse_species,n_lice,year
U4428,2016-05-28,J02,JS,SO,all_lice,0,2016
U4442,2016-05-28,J02,JS,SO,all_lice,0,2016
U2329,2016-05-28,J03,JS,SO,all_lice,0,2016
U2330,2016-05-28,J03,JS,SO,all_lice,1,2016
U2331,2016-05-28,J03,JS,SO,all_lice,0,2016
U2332,2016-05-28,J03,JS,SO,all_lice,0,2016
U2333,2016-05-28,J03,JS,SO,all_lice,1,2016
U2334,2016-05-28,J03,JS,SO,all_lice,1,2016
U2335,2016-05-28,J03,JS,SO,all_lice,0,2016
U2336,2016-05-28,J03,JS,SO,all_lice,0,2016
U2337,2016-05-28,J03,JS,SO,all_lice,1,2016
U2338,2016-05-28,J03,JS,SO,all_lice,0,2016
U4027,2016-05-28,J03,JS,CU,all_lice,1,2016
U4213,2016-05-28,J03,JS,SO,all_lice,1,2016
U4214,2016-05-28,J03,JS,SO,all_lice,0,2016
U4231,2016-05-28,J03,JS,SO,all_lice,1,2016
U4232,2016-05-28,J03,JS,SO,all_lice,0,2016
U4233,2016-05-28,J03,JS,SO,all_lice,0,2016
U4234,2016-05-28,J03,JS,SO,all_lice,0,2016
U4235,2016-05-28,J03,JS,SO,all_lice,0,2016
U4236,2016-05-28,J03,JS,SO,all_lice,0,2016
U4237,2016-05-28,J03,JS,SO,all_lice,1,2016
U4238,2016-05-28,J03,JS,SO,all_lice,1,2016
U4283,2016-05-28,J03,JS,SO,all_lice,0,2016
U4284,2016-05-28,J03,JS,SO,all_lice,1,2016
U4343,2016-05-28,J03,JS,SO,all_lice,1,2016
U4346,2016-05-28,J03,JS,SO,all_lice,0,2016
U4347,2016-05-28,J03,JS,SO,all_lice,0,2016
U4348,2016-05-28,J03,JS,SO,all_lice,1,2016
U4349,2016-05-28,J03,JS,SO,all_lice,0,2016
U4350,2016-05-28,J03,JS,SO,all_lice,0,2016
U4367,2016-05-28,J03,JS,SO,all_lice,0,2016
U4368,2016-05-28,J03,JS,SO,all_lice,1,2016
U1859,2016-06-01,J02,JS,SO,all_lice,2,2016
U1860,2016-06-01,J02,JS,SO,all_lice,0,2016
U1870,2016-06-01,J02,JS,SO,all_lice,3,2016
U1876,2016-06-01,J02,JS,SO,all_lice,0,2016
U1877,2016-06-01,J02,JS,SO,all_lice,0,2016
U1886,2016-06-01,J02,JS,SO,all_lice,1,2016
U1887,2016-06-01,J02,JS,SO,all_lice,2,2016
U1888,2016-06-01,J02,JS,SO,all_lice,1,2016
U1889,2016-06-01,J02,JS,SO,all_lice,4,2016
U1890,2016-06-01,J02,JS,SO,all_lice,1,2016
U1892,2016-06-01,J02,JS,SO,all_lice,0,2016
U1893,2016-06-01,J02,JS,SO,all_lice,0,2016
U1894,2016-06-01,J02,JS,SO,all_lice,1,2016
U1895,2016-06-01,J02,JS,SO,all_lice,0,2016
U1896,2016-06-01,J02,JS,SO,all_lice,0,2016
U1897,2016-06-01,J02,JS,SO,all_lice,0,2016
U1898,2016-06-01,J02,JS,SO,all_lice,2,2016
U1899,2016-06-01,J02,JS,SO,all_lice,1,2016
U1900,2016-06-01,J02,JS,SO,all_lice,1,2016
U1901,2016-06-01,J02,JS,SO,all_lice,0,2016
U3653,2016-06-01,J02,JS,CU,all_lice,0,2016
U3654,2016-06-01,J02,JS,CU,all_lice,0,2016
U3655,2016-06-01,J02,JS,CU,all_lice,1,2016
U3656,2016-06-01,J02,JS,CU,all_lice,0,2016
U3657,2016-06-01,J02,JS,CU,all_lice,0,2016
U3658,2016-06-01,J02,JS,CU,all_lice,0,2016
U3659,2016-06-01,J02,JS,CU,all_lice,0,2016
U3660,2016-06-01,J02,JS,CU,all_lice,0,2016
U3661,2016-06-01,J02,JS,CU,all_lice,1,2016
U3662,2016-06-01,J02,JS,CU,all_lice,0,2016
U3801,2016-06-01,J02,JS,PI,all_lice,1,2016
U3802,2016-06-01,J02,JS,PI,all_lice,1,2016
U3803,2016-06-01,J02,JS,PI,all_lice,1,2016
U3804,2016-06-01,J02,JS,PI,all_lice,0,2016
U3805,2016-06-01,J02,JS,PI,all_lice,1,2016
U3806,2016-06-01,J02,JS,PI,all_lice,0,2016
U3807,2016-06-01,J02,JS,PI,all_lice,0,2016
U3819,2016-06-01,J02,JS,PI,all_lice,2,2016
U3820,2016-06-01,J02,JS,PI,all_lice,3,2016
U3821,2016-06-01,J02,JS,PI,all_lice,1,2016
U4532,2016-06-01,J02,JS,SO,all_lice,1,2016
U4559,2016-06-01,J02,JS,SO,all_lice,0,2016
U1751,2016-06-02,J09,JS,SO,all_lice,0,2016
U1752,2016-06-02,J09,JS,SO,all_lice,0,2016
U1753,2016-06-02,J09,JS,SO,all_lice,0,2016
U1754,2016-06-02,J09,JS,SO,all_lice,0,2016
U1755,2016-06-02,J09,JS,SO,all_lice,0,2016
U1756,2016-06-02,J09,JS,SO,all_lice,0,2016
U1757,2016-06-02,J09,JS,SO,all_lice,0,2016
U1758,2016-06-02,J09,JS,SO,all_lice,1,2016
U1759,2016-06-02,J09,JS,SO,all_lice,0,2016
U1760,2016-06-02,J09,JS,SO,all_lice,1,2016
U1806,2016-06-02,J09,JS,SO,all_lice,0,2016
U1807,2016-06-02,J09,JS,SO,all_lice,0,2016
U1808,2016-06-02,J09,JS,SO,all_lice,0,2016
U1809,2016-06-02,J09,JS,SO,all_lice,0,2016
U1810,2016-06-02,J09,JS,SO,all_lice,1,2016
U1816,2016-06-02,J09,JS,SO,all_lice,0,2016
U1817,2016-06-02,J09,JS,SO,all_lice,0,2016
U1818,2016-06-02,J09,JS,SO,all_lice,0,2016
U1821,2016-06-02,J09,JS,SO,all_lice,1,2016
U1822,2016-06-02,J09,JS,SO,all_lice,0,2016
U3643,2016-06-02,J09,JS,CU,all_lice,1,2016
U3644,2016-06-02,J09,JS,CU,all_lice,0,2016
U3645,2016-06-02,J09,JS,CU,all_lice,0,2016
U3646,2016-06-02,J09,JS,CU,all_lice,0,2016
U3647,2016-06-02,J09,JS,CU,all_lice,0,2016
U3648,2016-06-02,J09,JS,CU,all_lice,1,2016
U3649,2016-06-02,J09,JS,CU,all_lice,1,2016
U3650,2016-06-02,J09,JS,CU,all_lice,0,2016
U3651,2016-06-02,J09,JS,CU,all_lice,0,2016
U3652,2016-06-02,J09,JS,CU,all_lice,0,2016
U3867,2016-06-02,J09,JS,PI,all_lice,0,2016
U3878,2016-06-02,J09,JS,PI,all_lice,1,2016
U3879,2016-06-02,J09,JS,PI,all_lice,0,2016
U3880,2016-06-02,J09,JS,PI,all_lice,0,2016
U3881,2016-06-02,J09,JS,PI,all_lice,2,2016
U2156,2016-06-04,J03,JS,SO,all_lice,0,2016
U2157,2016-06-04,J03,JS,SO,all_lice,0,2016
U2158,2016-06-04,J03,JS,SO,all_lice,0,2016
U2183,2016-06-04,J03,JS,SO,all_lice,1,2016
U2184,2016-06-04,J03,JS,SO,all_lice,2,2016
U2185,2016-06-04,J03,JS,SO,all_lice,1,2016
U2186,2016-06-04,J03,JS,SO,all_lice,3,2016
U2187,2016-06-04,J03,JS,SO,all_lice,0,2016
U2188,2016-06-04,J03,JS,SO,all_lice,0,2016
U2189,2016-06-04,J03,JS,SO,all_lice,0,2016
U3739,2016-06-04,J03,JS,CU,all_lice,3,2016
U3740,2016-06-04,J03,JS,CU,all_lice,7,2016
U3741,2016-06-04,J03,JS,CU,all_lice,0,2016
U3742,2016-06-04,J03,JS,CU,all_lice,2,2016
U3896,2016-06-04,J03,JS,PI,all_lice,1,2016
U3897,2016-06-04,J03,JS,PI,all_lice,3,2016
U3898,2016-06-04,J03,JS,PI,all_lice,1,2016
U3899,2016-06-04,J03,JS,PI,all_lice,0,2016
U3900,2016-06-04,J03,JS,PI,all_lice,3,2016
U3901,2016-06-04,J03,JS,PI,all_lice,1,2016
U4036,2016-06-04,J03,JS,CU,all_lice,0,2016
U4041,2016-06-04,J03,JS,CU,all_lice,0,2016
U4249,2016-06-04,J03,JS,SO,all_lice,0,2016
U4250,2016-06-04,J03,JS,SO,all_lice,0,2016
U4251,2016-06-04,J03,JS,SO,all_lice,1,2016
U4252,2016-06-04,J03,JS,SO,all_lice,1,2016
U4253,2016-06-04,J03,JS,SO,all_lice,0,2016
U4254,2016-06-04,J03,JS,SO,all_lice,3,2016
U4255,2016-06-04,J03,JS,SO,all_lice,0,2016
U4256,2016-06-04,J03,JS,SO,all_lice,2,2016
U4257,2016-06-04,J03,JS,SO,all_lice,1,2016
U4258,2016-06-04,J03,JS,SO,all_lice,0,2016
U4533,2016-06-04,J03,JS,SO,all_lice,0,2016
U4534,2016-06-04,J03,JS,SO,all_lice,1,2016
U4535,2016-06-04,J03,JS,SO,all_lice,2,2016
U4536,2016-06-04,J03,JS,SO,all_lice,0,2016
U4560,2016-06-04,J03,JS,SO,all_lice,0,2016
U4561,2016-06-04,J03,JS,SO,all_lice,0,2016
U4622,2016-06-04,J03,JS,SO,all_lice,0,2016
U4623,2016-06-04,J03,JS,SO,all_lice,1,2016
U4624,2016-06-04,J03,JS,SO,all_lice,3,2016
U4625,2016-06-04,J03,JS,SO,all_lice,0,2016
U4903,2016-06-04,J03,JS,PI,all_lice,0,2016
U4904,2016-06-04,J03,JS,PI,all_lice,2,2016
U4905,2016-06-04,J03,JS,PI,all_lice,0,2016
U4906,2016-06-04,J03,JS,PI,all_lice,1,2016
U1933,2016-06-09,J09,JS,SO,all_lice,0,2016
U1934,2016-06-09,J09,JS,SO,all_lice,3,2016
U1935,2016-06-09,J09,JS,SO,all_lice,0,2016
U1936,2016-06-09,J09,JS,SO,all_lice,1,2016
U1937,2016-06-09,J09,JS,SO,all_lice,0,2016
U1938,2016-06-09,J09,JS,SO,all_lice,0,2016
U1939,2016-06-09,J09,JS,SO,all_lice,0,2016
U1940,2016-06-09,J09,JS,SO,all_lice,0,2016
U1941,2016-06-09,J09,JS,SO,all_lice,0,2016
U1942,2016-06-09,J09,JS,SO,all_lice,0,2016
U3711,2016-06-09,J09,JS,CU,all_lice,1,2016
U3712,2016-06-09,J09,JS,CU,all_lice,0,2016
U3713,2016-06-09,J09,JS,CU,all_lice,0,2016
U3714,2016-06-09,J09,JS,CU,all_lice,0,2016
U3715,2016-06-09,J09,JS,CU,all_lice,1,2016
U3716,2016-06-09,J09,JS,CU,all_lice,0,2016
U3717,2016-06-09,J09,JS,CU,all_lice,0,2016
U3718,2016-06-09,J09,JS,CU,all_lice,1,2016
U3719,2016-06-09,J09,JS,CU,all_lice,0,2016
U3720,2016-06-09,J09,JS,CU,all_lice,0,2016
U4381,2016-06-09,J09,JS,SO,all_lice,0,2016
U4445,2016-06-09,J09,JS,SO,all_lice,0,2016
U4446,2016-06-09,J09,JS,SO,all_lice,2,2016
U4447,2016-06-09,J09,JS,SO,all_lice,0,2016
U4448,2016-06-09,J09,JS,SO,all_lice,2,2016
U4449,2016-06-09,J09,JS,SO,all_lice,0,2016
U4450,2016-06-09,J09,JS,SO,all_lice,0,2016
U4451,2016-06-09,J09,JS,SO,all_lice,0,2016
U4452,2016-06-09,J09,JS,SO,all_lice,0,2016
U4453,2016-06-09,J09,JS,SO,all_lice,0,2016
U4473,2016-06-09,J09,JS,SO,all_lice,2,2016
U4474,2016-06-09,J09,JS,SO,all_lice,0,2016
U4475,2016-06-09,J09,JS,SO,all_lice,2,2016
U4476,2016-06-09,J09,JS,SO,all_lice,1,2016
U4477,2016-06-09,J09,JS,SO,all_lice,1,2016
U4512,2016-06-09,J09,JS,SO,all_lice,0,2016
U4537,2016-06-09,J09,JS,SO,all_lice,1,2016
U4538,2016-06-09,J09,JS,SO,all_lice,0,2016
U4539,2016-06-09,J09,JS,SO,all_lice,0,2016
U1667,2016-06-09,J02,JS,SO,all_lice,0,2016
U1668,2016-06-09,J02,JS,SO,all_lice,0,2016
U1669,2016-06-09,J02,JS,SO,all_lice,3,2016
U1670,2016-06-09,J02,JS,SO,all_lice,2,2016
U1678,2016-06-09,J02,JS,SO,all_lice,0,2016
U1691,2016-06-09,J02,JS,SO,all_lice,0,2016
U1692,2016-06-09,J02,JS,SO,all_lice,0,2016
U1693,2016-06-09,J02,JS,SO,all_lice,1,2016
U1701,2016-06-09,J02,JS,SO,all_lice,0,2016
U1702,2016-06-09,J02,JS,SO,all_lice,0,2016
U2947,2016-06-09,J02,JS,CU,all_lice,0,2016
U2948,2016-06-09,J02,JS,CU,all_lice,0,2016
U2949,2016-06-09,J02,JS,CU,all_lice,0,2016
U2950,2016-06-09,J02,JS,CU,all_lice,0,2016
U2951,2016-06-09,J02,JS,CU,all_lice,1,2016
U3196,2016-06-09,J02,JS,CU,all_lice,1,2016
U3197,2016-06-09,J02,JS,CU,all_lice,0,2016
U3198,2016-06-09,J02,JS,CU,all_lice,0,2016
U3199,2016-06-09,J02,JS,CU,all_lice,1,2016
U3200,2016-06-09,J02,JS,CU,all_lice,1,2016
U3834,2016-06-09,J02,JS,PI,all_lice,1,2016
U3835,2016-06-09,J02,JS,PI,all_lice,1,2016
U3836,2016-06-09,J02,JS,PI,all_lice,0,2016
U3837,2016-06-09,J02,JS,PI,all_lice,0,2016
U3838,2016-06-09,J02,JS,PI,all_lice,1,2016
U3839,2016-06-09,J02,JS,PI,all_lice,0,2016
U3840,2016-06-09,J02,JS,PI,all_lice,0,2016
U3887,2016-06-09,J02,JS,PI,all_lice,1,2016
U3888,2016-06-09,J02,JS,PI,all_lice,2,2016
U3889,2016-06-09,J02,JS,PI,all_lice,0,2016
U2191,2016-06-10,J03,JS,SO,all_lice,1,2016
U2192,2016-06-10,J03,JS,SO,all_lice,1,2016
U2193,2016-06-10,J03,JS,SO,all_lice,0,2016
U2194,2016-06-10,J03,JS,SO,all_lice,1,2016
U2195,2016-06-10,J03,JS,SO,all_lice,0,2016
U2196,2016-06-10,J03,JS,SO,all_lice,0,2016
U2197,2016-06-10,J03,JS,SO,all_lice,0,2016
U2198,2016-06-10,J03,JS,SO,all_lice,0,2016
U2199,2016-06-10,J03,JS,SO,all_lice,0,2016
U2200,2016-06-10,J03,JS,SO,all_lice,0,2016
U3743,2016-06-10,J03,JS,CU,all_lice,0,2016
U3744,2016-06-10,J03,JS,CU,all_lice,0,2016
U3849,2016-06-10,J03,JS,PI,all_lice,0,2016
U3902,2016-06-10,J03,JS,PI,all_lice,0,2016
U3903,2016-06-10,J03,JS,PI,all_lice,0,2016
U3904,2016-06-10,J03,JS,PI,all_lice,0,2016
U3905,2016-06-10,J03,JS,PI,all_lice,0,2016
U3910,2016-06-10,J03,JS,PI,all_lice,0,2016
U3911,2016-06-10,J03,JS,PI,all_lice,0,2016
U3912,2016-06-10,J03,JS,PI,all_lice,0,2016
U3913,2016-06-10,J03,JS,PI,all_lice,0,2016
U4259,2016-06-10,J03,JS,SO,all_lice,0,2016
U4260,2016-06-10,J03,JS,SO,all_lice,2,2016
U4261,2016-06-10,J03,JS,SO,all_lice,0,2016
U4262,2016-06-10,J03,JS,SO,all_lice,0,2016
U4263,2016-06-10,J03,JS,SO,all_lice,0,2016
U4264,2016-06-10,J03,JS,SO,all_lice,0,2016
U4265,2016-06-10,J03,JS,SO,all_lice,0,2016
U4266,2016-06-10,J03,JS,SO,all_lice,0,2016
U4267,2016-06-10,J03,JS,SO,all_lice,2,2016
U4268,2016-06-10,J03,JS,SO,all_lice,0,2016
U4908,2016-06-10,J03,JS,PI,all_lice,0,2016
U1721,2016-06-18,J09,JS,SO,all_lice,1,2016
U1722,2016-06-18,J09,JS,SO,all_lice,1,2016
U1723,2016-06-18,J09,JS,SO,all_lice,2,2016
U1724,2016-06-18,J09,JS,SO,all_lice,1,2016
U1725,2016-06-18,J09,JS,SO,all_lice,0,2016
U1726,2016-06-18,J09,JS,SO,all_lice,0,2016
U1727,2016-06-18,J09,JS,SO,all_lice,2,2016
U1728,2016-06-18,J09,JS,SO,all_lice,1,2016
U1729,2016-06-18,J09,JS,SO,all_lice,4,2016
U1730,2016-06-18,J09,JS,SO,all_lice,3,2016
U2551,2016-06-18,J09,JS,PI,all_lice,0,2016
U2552,2016-06-18,J09,JS,PI,all_lice,0,2016
U3286,2016-06-18,J09,JS,PI,all_lice,0,2016
U3287,2016-06-18,J09,JS,PI,all_lice,0,2016
U3288,2016-06-18,J09,JS,PI,all_lice,2,2016
U3289,2016-06-18,J09,JS,PI,all_lice,1,2016
U3290,2016-06-18,J09,JS,PI,all_lice,0,2016
U3291,2016-06-18,J09,JS,PI,all_lice,0,2016
U3292,2016-06-18,J09,JS,PI,all_lice,0,2016
U3293,2016-06-18,J09,JS,PI,all_lice,1,2016
U3693,2016-06-18,J09,JS,CU,all_lice,0,2016
U3694,2016-06-18,J09,JS,CU,all_lice,0,2016
U3695,2016-06-18,J09,JS,CU,all_lice,0,2016
U3696,2016-06-18,J09,JS,CU,all_lice,0,2016
U3697,2016-06-18,J09,JS,CU,all_lice,0,2016
U3698,2016-06-18,J09,JS,CU,all_lice,0,2016
U3699,2016-06-18,J09,JS,CU,all_lice,0,2016
U3700,2016-06-18,J09,JS,CU,all_lice,1,2016
U3701,2016-06-18,J09,JS,CU,all_lice,1,2016
U3702,2016-06-18,J09,JS,CU,all_lice,0,2016
U4178,2016-06-18,J09,JS,SO,all_lice,0,2016
U4179,2016-06-18,J09,JS,SO,all_lice,0,2016
U4180,2016-06-18,J09,JS,SO,all_lice,0,2016
U4181,2016-06-18,J09,JS,SO,all_lice,0,2016
U4182,2016-06-18,J09,JS,SO,all_lice,0,2016
U4183,2016-06-18,J09,JS,SO,all_lice,0,2016
U4184,2016-06-18,J09,JS,SO,all_lice,1,2016
U4306,2016-06-18,J09,JS,SO,all_lice,0,2016
U4307,2016-06-18,J09,JS,SO,all_lice,4,2016
U4308,2016-06-18,J09,JS,SO,all_lice,5,2016
U2215,2016-06-18,J03,JS,SO,all_lice,0,2016
U2216,2016-06-18,J03,JS,SO,all_lice,0,2016
U2217,2016-06-18,J03,JS,SO,all_lice,0,2016
U2218,2016-06-18,J03,JS,SO,all_lice,0,2016
U2219,2016-06-18,J03,JS,SO,all_lice,0,2016
U2220,2016-06-18,J03,JS,SO,all_lice,0,2016
U3734,2016-06-18,J03,JS,CU,all_lice,0,2016
U3735,2016-06-18,J03,JS,CU,all_lice,0,2016
U3736,2016-06-18,J03,JS,CU,all_lice,0,2016
U3737,2016-06-18,J03,JS,CU,all_lice,0,2016
U3738,2016-06-18,J03,JS,CU,all_lice,1,2016
U3906,2016-06-18,J03,JS,PI,all_lice,1,2016
U3907,2016-06-18,J03,JS,PI,all_lice,1,2016
U4032,2016-06-18,J03,JS,CU,all_lice,0,2016
U4033,2016-06-18,J03,JS,CU,all_lice,1,2016
U4034,2016-06-18,J03,JS,CU,all_lice,0,2016
U4035,2016-06-18,J03,JS,CU,all_lice,0,2016
U4040,2016-06-18,J03,JS,CU,all_lice,1,2016
U4909,2016-06-18,J03,JS,PI,all_lice,1,2016
U4910,2016-06-18,J03,JS,PI,all_lice,0,2016
U4911,2016-06-18,J03,JS,PI,all_lice,0,2016
U4912,2016-06-18,J03,JS,PI,all_lice,1,2016
U4913,2016-06-18,J03,JS,PI,all_lice,2,2016
U4914,2016-06-18,J03,JS,PI,all_lice,0,2016
U4915,2016-06-18,J03,JS,PI,all_lice,0,2016
U4916,2016-06-18,J03,JS,PI,all_lice,1,2016
U2100,2016-06-23,J03,JS,SO,all_lice,0,2016
U2101,2016-06-23,J03,JS,SO,all_lice,0,2016
U2102,2016-06-23,J03,JS,SO,all_lice,0,2016
U2103,2016-06-23,J03,JS,SO,all_lice,0,2016
U2104,2016-06-23,J03,JS,SO,all_lice,0,2016
U2105,2016-06-23,J03,JS,SO,all_lice,2,2016
U2106,2016-06-23,J03,JS,SO,all_lice,0,2016
U2107,2016-06-23,J03,JS,SO,all_lice,0,2016
U2108,2016-06-23,J03,JS,SO,all_lice,1,2016
U2109,2016-06-23,J03,JS,SO,all_lice,0,2016
U3731,2016-06-23,J03,JS,CU,all_lice,0,2016
U3732,2016-06-23,J03,JS,CU,all_lice,0,2016
U3733,2016-06-23,J03,JS,CU,all_lice,0,2016
U3850,2016-06-23,J03,JS,PI,all_lice,2,2016
U3851,2016-06-23,J03,JS,PI,all_lice,1,2016
U3892,2016-06-23,J03,JS,PI,all_lice,0,2016
U3893,2016-06-23,J03,JS,PI,all_lice,0,2016
U3894,2016-06-23,J03,JS,PI,all_lice,0,2016
U3895,2016-06-23,J03,JS,PI,all_lice,0,2016
U3908,2016-06-23,J03,JS,PI,all_lice,0,2016
U3909,2016-06-23,J03,JS,PI,all_lice,0,2016
U4028,2016-06-23,J03,JS,CU,all_lice,0,2016
U4029,2016-06-23,J03,JS,CU,all_lice,0,2016
U4030,2016-06-23,J03,JS,CU,all_lice,2,2016
U4031,2016-06-23,J03,JS,CU,all_lice,1,2016
U4037,2016-06-23,J03,JS,CU,all_lice,0,2016
U4038,2016-06-23,J03,JS,CU,all_lice,0,2016
U4039,2016-06-23,J03,JS,CU,all_lice,1,2016
U4239,2016-06-23,J03,JS,SO,all_lice,0,2016
U4240,2016-06-23,J03,JS,SO,all_lice,0,2016
U4241,2016-06-23,J03,JS,SO,all_lice,0,2016
U4242,2016-06-23,J03,JS,SO,all_lice,0,2016
U4243,2016-06-23,J03,JS,SO,all_lice,0,2016
U4244,2016-06-23,J03,JS,SO,all_lice,1,2016
U4245,2016-06-23,J03,JS,SO,all_lice,0,2016
U4246,2016-06-23,J03,JS,SO,all_lice,1,2016
U4247,2016-06-23,J03,JS,SO,all_lice,0,2016
U4248,2016-06-23,J03,JS,SO,all_lice,0,2016
U4409,2016-06-23,J03,JS,SO,all_lice,1,2016
U4416,2016-06-23,J03,JS,SO,all_lice,0,2016
U4436,2016-06-23,J03,JS,SO,all_lice,0,2016
U4437,2016-06-23,J03,JS,SO,all_lice,0,2016
U4461,2016-06-23,J03,JS,SO,all_lice,0,2016
U4462,2016-06-23,J03,JS,SO,all_lice,1,2016
U4901,2016-06-23,J03,JS,PI,all_lice,2,2016
U4902,2016-06-23,J03,JS,PI,all_lice,4,2016
U1838,2016-06-24,J02,JS,SO,all_lice,2,2016
U1839,2016-06-24,J02,JS,SO,all_lice,1,2016
U1844,2016-06-24,J02,JS,SO,all_lice,0,2016
U1845,2016-06-24,J02,JS,SO,all_lice,0,2016
U2966,2016-06-24,J02,JS,CU,all_lice,0,2016
U2967,2016-06-24,J02,JS,CU,all_lice,1,2016
U2968,2016-06-24,J02,JS,CU,all_lice,1,2016
U2969,2016-06-24,J02,JS,CU,all_lice,0,2016
U3307,2016-06-24,J02,JS,CU,all_lice,0,2016
U3308,2016-06-24,J02,JS,CU,all_lice,0,2016
U3309,2016-06-24,J02,JS,CU,all_lice,1,2016
U3310,2016-06-24,J02,JS,CU,all_lice,0,2016
U3311,2016-06-24,J02,JS,CU,all_lice,1,2016
U3312,2016-06-24,J02,JS,CU,all_lice,1,2016
U3772,2016-06-24,J02,JS,PI,all_lice,0,2016
U3773,2016-06-24,J02,JS,PI,all_lice,1,2016
U3774,2016-06-24,J02,JS,PI,all_lice,1,2016
U3775,2016-06-24,J02,JS,PI,all_lice,1,2016
U3776,2016-06-24,J02,JS,PI,all_lice,1,2016
U3777,2016-06-24,J02,JS,PI,all_lice,0,2016
U3778,2016-06-24,J02,JS,PI,all_lice,2,2016
U3779,2016-06-24,J02,JS,PI,all_lice,0,2016
U3780,2016-06-24,J02,JS,PI,all_lice,0,2016
U3781,2016-06-24,J02,JS,PI,all_lice,0,2016
U1826,2016-07-04,J09,JS,SO,all_lice,0,2016
U1827,2016-07-04,J09,JS,SO,all_lice,1,2016
U1828,2016-07-04,J09,JS,SO,all_lice,1,2016
U1829,2016-07-04,J09,JS,SO,all_lice,1,2016
U1830,2016-07-04,J09,JS,SO,all_lice,1,2016
U1832,2016-07-04,J09,JS,SO,all_lice,0,2016
U1833,2016-07-04,J09,JS,SO,all_lice,0,2016
U1834,2016-07-04,J09,JS,SO,all_lice,0,2016
U1835,2016-07-04,J09,JS,SO,all_lice,0,2016
U1841,2016-07-04,J09,JS,SO,all_lice,0,2016
U2958,2016-07-04,J09,JS,CU,all_lice,0,2016
U2959,2016-07-04,J09,JS,CU,all_lice,0,2016
U2960,2016-07-04,J09,JS,CU,all_lice,0,2016
U2961,2016-07-04,J09,JS,CU,all_lice,0,2016
U2962,2016-07-04,J09,JS,CU,all_lice,0,2016
U2985,2016-07-04,J09,JS,CU,all_lice,0,2016
U2986,2016-07-04,J09,JS,CU,all_lice,0,2016
U2987,2016-07-04,J09,JS,CU,all_lice,0,2016
U2988,2016-07-04,J09,JS,CU,all_lice,0,2016
U2989,2016-07-04,J09,JS,CU,all_lice,0,2016
U3294,2016-07-04,J09,JS,PI,all_lice,1,2016
U3295,2016-07-04,J09,JS,PI,all_lice,1,2016
U3296,2016-07-04,J09,JS,PI,all_lice,2,2016
U3297,2016-07-04,J09,JS,PI,all_lice,1,2016
U3298,2016-07-04,J09,JS,PI,all_lice,0,2016
U3299,2016-07-04,J09,JS,PI,all_lice,1,2016
U3300,2016-07-04,J09,JS,PI,all_lice,0,2016
U3401,2016-07-04,J09,JS,PI,all_lice,2,2016
U3402,2016-07-04,J09,JS,PI,all_lice,0,2016
U3403,2016-07-04,J09,JS,PI,all_lice,2,2016
U4403,2016-07-04,J09,JS,SO,all_lice,0,2016
U4454,2016-07-04,J09,JS,SO,all_lice,0,2016
U4455,2016-07-04,J09,JS,SO,all_lice,0,2016
U4456,2016-07-04,J09,JS,SO,all_lice,0,2016
U4457,2016-07-04,J09,JS,SO,all_lice,0,2016
U12401,2017-06-06,J03,JS,SO,all_lice,0,2017
U12402,2017-06-06,J03,JS,SO,all_lice,0,2017
U12403,2017-06-06,J03,JS,SO,all_lice,0,2017
U12404,2017-06-06,J03,JS,SO,all_lice,0,2017
U12405,2017-06-06,J03,JS,SO,all_lice,0,2017
U12406,2017-06-06,J03,JS,SO,all_lice,0,2017
U12407,2017-06-06,J03,JS,SO,all_lice,0,2017
U12408,2017-06-06,J03,JS,SO,all_lice,0,2017
U12409,2017-06-06,J03,JS,SO,all_lice,0,2017
U12410,2017-06-06,J03,JS,SO,all_lice,1,2017
U12411,2017-06-06,J03,JS,SO,all_lice,0,2017
U12412,2017-06-06,J03,JS,SO,all_lice,0,2017
U12413,2017-06-06,J03,JS,SO,all_lice,1,2017
U12414,2017-06-06,J03,JS,SO,all_lice,0,2017
U12415,2017-06-06,J03,JS,SO,all_lice,0,2017
U12416,2017-06-06,J03,JS,SO,all_lice,0,2017
U12417,2017-06-06,J03,JS,SO,all_lice,0,2017
U12418,2017-06-06,J03,JS,SO,all_lice,0,2017
U12419,2017-06-06,J03,JS,SO,all_lice,0,2017
U12420,2017-06-06,J03,JS,SO,all_lice,1,2017
U12421,2017-06-06,J03,JS,SO,all_lice,0,2017
U12422,2017-06-06,J03,JS,SO,all_lice,1,2017
U12423,2017-06-06,J03,JS,SO,all_lice,0,2017
U12441,2017-06-06,J03,JS,CU,all_lice,0,2017
U12442,2017-06-06,J03,JS,CU,all_lice,0,2017
U12443,2017-06-06,J03,JS,CU,all_lice,0,2017
U12444,2017-06-06,J03,JS,CU,all_lice,0,2017
U12445,2017-06-06,J03,JS,CU,all_lice,0,2017
U12446,2017-06-06,J03,JS,CU,all_lice,0,2017
U12447,2017-06-06,J03,JS,CU,all_lice,0,2017
U12448,2017-06-06,J03,JS,CU,all_lice,0,2017
U12449,2017-06-06,J03,JS,CU,all_lice,0,2017
U12450,2017-06-06,J03,JS,CU,all_lice,0,2017
U12551,2017-06-06,J02,JS,SO,all_lice,0,2017
U12552,2017-06-06,J02,JS,SO,all_lice,0,2017
U12553,2017-06-06,J02,JS,SO,all_lice,0,2017
U12554,2017-06-06,J02,JS,SO,all_lice,1,2017
