ufn,date_processed,cwt,adipose,weight,standard_length,fork_length,comments_protocol,comments_fish_health_lab,dissector,dissection_protocol,lice_collection_protocol,lice_id_protocol_lab
U3735,2017-11-07,None,Present,9.8,,99,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U3736,2017-11-07,None,Present,11.8,,105,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U3737,2017-11-07,None,Present,11.9,,106,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U3738,2017-11-07,None,Present,14.9,,112,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U3739,2017-11-07,None,Present,7.9,,94,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U3740,2017-11-07,None,Present,9.2,,97,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U3741,2017-11-07,None,Present,6.5,,92,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4915,2017-11-07,None,Present,12.8,,107,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4916,2017-11-07,None,Present,9.4,,102,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U3742,2017-11-08,None,Present,11.9,,108,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U3743,2017-11-08,None,Present,13.2,,113,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U3744,2017-11-08,None,Present,17.2,,120,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U3994,2017-11-08,None,Present,27.8,,138,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4036,2017-11-08,None,Present,7.9,,92,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4041,2017-11-08,None,Present,7,,91,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4950,2017-11-09,None,Present,19.3,,123,Weight estimated,NA,BJ,full2,lab_motiles_cryo,lab_motiles
U4951,2017-11-09,None,Present,20.8,,127,No otoliths found,NA,BJ,full2,lab_motiles_cryo,lab_motiles
U4952,2017-11-09,None,Present,13.8,,121,NA,Green liver.,BJ,full2,lab_motiles_cryo,lab_motiles
U3745,2017-11-09,None,Present,13.4,,113,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U3746,2017-11-09,None,Present,11.3,,106,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U3747,2017-11-09,None,Present,21.3,,126,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U3963,2017-11-09,None,Present,27.8,,132,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4938,2017-11-09,None,Present,15.3,,110,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4939,2017-11-09,None,Present,13.9,,112,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4940,2017-11-09,None,Present,26.9,,132,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4941,2017-11-09,None,Present,19.8,,132,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U3967,2017-11-09,None,Present,24.5,,141,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U3968,2017-11-09,None,Present,16.3,,120,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U3969,2017-11-09,None,Present,17.4,,124,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4051,2017-11-09,None,Present,24.5,,137,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4052,2017-11-09,None,Present,25.8,,142,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4942,2017-11-09,None,Present,13.5,,112,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4943,2017-11-09,None,Present,17,,122,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4066,2017-11-09,None,Present,16.8,,113,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U3748,2017-11-10,None,Present,18.8,,120,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U3749,2017-11-10,None,Present,18.9,,128,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U3750,2017-11-10,None,Present,15,,116,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4042,2017-11-10,None,Present,18.8,,122,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4043,2017-11-10,None,Present,17.7,,121,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4044,2017-11-10,None,Present,15.3,,117,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4053,2017-11-10,None,Present,14,,112,NA,Pred scars on both flanks,JG,full2,lab_motiles_cryo,lab_motiles
U4054,2017-11-10,None,Present,15.4,,113,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4055,2017-11-10,None,Present,20.8,,124,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4056,2017-11-10,None,Present,18.7,,121,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4057,2017-11-10,None,Present,22.3,,128,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4058,2017-11-10,None,Present,12.2,,105,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4059,2017-11-10,None,Present,20.3,,124,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4060,2017-11-10,None,Present,18.3,,122,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4076,2017-11-10,None,Present,20.7,,130,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4077,2017-11-10,None,Present,11.3,,110,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4078,2017-11-10,None,Present,16.9,,119,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4079,2017-11-10,None,Present,14.2,,113,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4067,2017-11-10,None,Present,10.5,,105,NA,"hemorrhages around gills , anisakis in belly",KDB,full2,lab_motiles_cryo,lab_motiles
U4068,2017-11-10,None,Present,18.7,,124,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4069,2017-11-10,None,Present,16.4,,119,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4070,2017-11-10,None,Present,20.2,,122,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4071,2017-11-10,None,Present,20.2,,123,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4072,2017-11-10,None,Present,14.3,,113,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4073,2017-11-10,None,Present,17.2,,121,NA,abbrasion above left pectoral fin,KDB,full2,lab_motiles_cryo,lab_motiles
U4074,2017-11-10,None,Present,15.8,,117,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4075,2017-11-10,None,Present,12.6,,107,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4085,2017-11-10,None,Present,15.8,,116,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4086,2017-11-11,None,Present,16.6,,116,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4087,2017-11-11,None,Present,15.4,,112,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4088,2017-11-11,None,Present,17,,113,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4089,2017-11-11,None,Present,15.3,,114,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4090,2017-11-11,None,Present,8.5,,98,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4091,2017-11-11,None,Present,12.9,,107,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4092,2017-11-11,None,Present,17.5,,117,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4093,2017-11-11,None,Present,25.2,,138,NA,damage to gill on left side,KDB,full2,lab_motiles_cryo,lab_motiles
U4094,2017-11-11,None,Present,18.5,,124,NA,anisakis  in body cavity,KDB,full2,lab_motiles_cryo,lab_motiles
U4095,2017-11-12,None,Present,24.1,,132,NA,bloody abbrasions just below left gill and by vent,KDB,full2,lab_motiles_cryo,lab_motiles
U4110,2017-11-12,None,Present,15,,114,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4111,2017-11-12,None,Present,26.6,,135,NA,anisakis in body cavity,KDB,full2,lab_motiles_cryo,lab_motiles
U4112,2017-11-12,None,Present,13.4,,109,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4113,2017-11-12,None,Present,16.6,,119,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4045,2017-11-14,None,Present,24.5,,134,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4046,2017-11-14,None,Present,23.3,,134,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4047,2017-11-14,None,Present,18.4,,127,NA,Hemorrhaging on underside operculum,CVJ,full2,lab_motiles_cryo,lab_motiles
U4048,2017-11-14,None,Present,18.8,,129,NA,Hemorrhaging around vent and anal fins,CVJ,full2,lab_motiles_cryo,lab_motiles
U4049,2017-11-14,None,Present,29.8,,151,NA,Hemorrhaging around left pectoral fin,CVJ,full2,lab_motiles_cryo,lab_motiles
U4080,2017-11-14,None,Present,23.9,,130,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4081,2017-11-14,None,Present,17.7,,126,NA,Pale liver & kidney,JG,full2,lab_motiles_cryo,lab_motiles
U4082,2017-11-14,None,Present,21.1,,127,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4083,2017-11-14,None,Present,19.9,,126,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4084,2017-11-14,None,Present,4.1,,77,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4105,2017-11-14,None,Present,17.7,,123,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4106,2017-11-14,None,Present,21.9,,133,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4107,2017-11-14,None,Present,23.7,,134,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4108,2017-11-14,None,Present,18.7,,126,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4114,2017-11-14,None,Present,16.3,,121,NA,Hemorrhages at base of gills,KDB,full2,lab_motiles_cryo,lab_motiles
U4115,2017-11-14,None,Present,18.1,,123,NA,spleen seems small for size of fish,KDB,full2,lab_motiles_cryo,lab_motiles
U4116,2017-11-14,None,Present,18.5,,126,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4117,2017-11-14,None,Present,16.2,,120,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4118,2017-11-14,None,Present,18.9,,126,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4119,2017-11-14,None,Present,12.6,,113,NA,anisakis in body cavity,KDB,full2,lab_motiles_cryo,lab_motiles
U4120,2017-11-14,None,Present,17.5,,122,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4121,2017-11-14,None,Present,22.1,,128,NA,"hemorrhages on underside of gills , anisakis in body cavity",KDB,full2,lab_motiles_cryo,lab_motiles
U4122,2017-11-14,None,Present,25.4,,135,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4124,2017-11-14,None,Present,23.4,,134,NA,NA,MF,full2,lab_motiles_cryo,lab_motiles
U4125,2017-11-14,None,Present,16,,123,NA,NA,MF,full2,lab_motiles_cryo,lab_motiles
U4050,2017-11-15,None,Present,26.9,,142,NA,Hemorrhaging under gills,CVJ,full2,lab_motiles_cryo,lab_motiles
U4061,2017-11-15,None,Present,19.4,,128,NA,Hemorrhaging under gills.,CVJ,full2,lab_motiles_cryo,lab_motiles
U4062,2017-11-15,None,Present,19.2,,130,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4063,2017-11-15,None,Present,18.1,,122,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4064,2017-11-15,None,Present,22.2,,130,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4065,2017-11-15,None,Present,16.6,,124,NA,Nemotode parrasite present on stomach,CVJ,full2,lab_motiles_cryo,lab_motiles
U4096,2017-11-15,None,Present,11.1,,107,NA,Hemorrhaging along all of abdomen from gills to vent,CVJ,full2,lab_motiles_cryo,lab_motiles
U4097,2017-11-15,None,Present,9.7,,103,NA,Hemorrhaging along all of abdomen from gills to vent,CVJ,full2,lab_motiles_cryo,lab_motiles
U4098,2017-11-15,None,Present,12.6,,110,NA,Hemorrhaging under gills and around vent,CVJ,full2,lab_motiles_cryo,lab_motiles
U4099,2017-11-15,None,Present,24.4,,141,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4100,2017-11-15,None,Present,8.5,,97,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4109,2017-11-15,None,Present,24.1,,136,NA,Aniaskis (nematode) on stomach. Very red heart,JG,full2,lab_motiles_cryo,lab_motiles
U4134,2017-11-15,None,Present,24.2,,137,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4135,2017-11-15,None,Present,28,,139,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4136,2017-11-15,None,Present,24.5,,132,NA,Large spleen,JG,full2,lab_motiles_cryo,lab_motiles
U4137,2017-11-15,None,Present,20.3,,128,NA,Scale loss same pattern on both sides,JG,full2,lab_motiles_cryo,lab_motiles
U4138,2017-11-15,None,Present,25.5,,131,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4123,2017-11-15,None,Present,25.6,,135,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4143,2017-11-15,None,Present,27.2,,140,NA,Hemorrhaging under gills.,KDB,full2,lab_motiles_cryo,lab_motiles
U4144,2017-11-15,None,Present,20.4,,129,NA,Hemorrhaging under gills.,KDB,full2,lab_motiles_cryo,lab_motiles
U4145,2017-11-15,None,Present,19.5,,124,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4146,2017-11-15,None,Present,22.6,,130,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4147,2017-11-15,None,Present,16.3,,116,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4148,2017-11-15,None,Present,30.1,,143,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4149,2017-11-15,None,Present,13.2,,115,NA,anisakis in body cavity,KDB,full2,lab_motiles_cryo,lab_motiles
U4126,2017-11-16,None,Present,14.9,,115,NA,NA,BJ,full2,lab_motiles_cryo,lab_motiles
U4127,2017-11-16,None,Present,15.2,,113,NA,NA,BJ,full2,lab_motiles_cryo,lab_motiles
U4128,2017-11-16,None,Present,15.8,,119,NA,NA,BJ,full2,lab_motiles_cryo,lab_motiles
U4129,2017-11-16,None,Present,7.8,,92,NA,NA,BJ,full2,lab_motiles_cryo,lab_motiles
U4101,2017-11-16,None,Present,29.2,,144,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4102,2017-11-16,None,Present,19.6,,128,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4130,2017-11-16,None,Present,14.1,,114,NA,NA,MF,full2,lab_motiles_cryo,lab_motiles
U4131,2017-11-16,None,Present,14.8,,118,NA,tiny spleen,MF,full2,lab_motiles_cryo,lab_motiles
U4132,2017-11-16,None,Present,7.7,,94,NA,worm (nematode)on liver,MF,full2,lab_motiles_cryo,lab_motiles
U4133,2017-11-16,None,Present,18.9,,128,NA,NA,MF,full2,lab_motiles_cryo,lab_motiles
U4103,2017-11-17,None,Present,19.9,,126,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4104,2017-11-17,None,Present,29,,140,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4159,2017-11-17,None,Present,19.5,,130,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4160,2017-11-17,None,Present,17,,125,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4161,2017-11-17,None,Present,18.1,,123,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4162,2017-11-17,None,Present,20.8,,127,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4163,2017-11-17,None,Present,26.6,,136,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4164,2017-11-17,None,Present,27.9,,139,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4165,2017-11-17,None,Present,6.5,,90,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4166,2017-11-17,None,Present,12.4,,106,NA,So many sea lice on fish. Internal organs looked ok.,CVJ,full2,lab_motiles_cryo,lab_motiles
U4167,2017-11-20,None,Present,6.3,,87,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4168,2017-11-20,None,Present,7.5,,95,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4169,2017-11-20,None,Present,18,,119,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4170,2017-11-20,None,Present,7.2,,89,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4150,2017-11-20,None,Present,8,,94,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4151,2017-11-20,None,Present,5,,84,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4152,2017-11-20,None,Present,10.3,,101,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4153,2017-11-20,None,Present,10,,99,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4154,2017-11-20,None,Present,8.2,,92,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4155,2017-11-20,None,Present,8.5,,90,NA,large spleen,KDB,full2,lab_motiles_cryo,lab_motiles
U4156,2017-11-20,None,Present,9.4,,99,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4157,2017-11-20,None,Present,8.2,,93,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4158,2017-11-20,None,Present,7.8,,89,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4970,2017-11-20,None,Present,9.6,,95,NA,lots of scales missing around sea lice,KDB,full2,lab_motiles_cryo,lab_motiles
U4960,2017-11-20,None,Present,11.4,,104,NA,NA,MF,full2,lab_motiles_cryo,lab_motiles
U4965,2017-11-20,None,Present,7.9,,90,NA,small spleen,MF,full2,lab_motiles_cryo,lab_motiles
U4171,2017-11-21,None,Present,16.5,,118,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4172,2017-11-21,None,Present,16.4,,120,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4173,2017-11-21,None,Present,5.7,,91,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4971,2017-11-21,None,Present,8.2,,91,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4972,2017-11-21,None,Present,12.9,,107,NA,hemorrahging gills,KDB,full2,lab_motiles_cryo,lab_motiles
U4973,2017-11-21,None,Present,13.4,,109,NA,hemorrahging gills,KDB,full2,lab_motiles_cryo,lab_motiles
U4974,2017-11-21,None,Present,12.8,,108,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4975,2017-11-21,None,Present,NA,,120,forgot to take weight,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4976,2017-11-21,None,Present,15.8,,114,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4977,2017-11-21,None,Present,16.1,,116,NA,gills are slightly red,KDB,full2,lab_motiles_cryo,lab_motiles
U4978,2017-11-21,None,Present,7.2,,89,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4979,2017-11-21,None,Present,13.6,,111,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4980,2017-11-21,None,Present,7.9,,90,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4957,2017-11-22,None,Present,35.8,,152,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4998,2017-11-22,None,Present,24.3,,133,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4999,2017-11-22,None,Present,27.4,,142,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U5000,2017-11-22,None,Present,18.6,,120,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4944,2017-11-22,None,Present,24.2,,131,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4945,2017-11-22,None,Present,26.2,,138,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4946,2017-11-22,None,Present,38.7,,149,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4947,2017-11-22,None,Present,34.1,,146,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4948,2017-11-22,None,Present,29.1,,144,NA,"nematode, anisakis?",KDB,full2,lab_motiles_cryo,lab_motiles
U4949,2017-11-22,None,Present,24.9,,134,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4953,2017-11-22,None,Present,32.5,,144,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4954,2017-11-22,None,Present,15.8,,120,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4955,2017-11-23,None,Present,15.8,,119,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4956,2017-11-23,None,Present,17.8,,123,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U5008,2017-11-23,None,Present,16.6,,119,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U5009,2017-11-23,None,Present,17.9,,125,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U5010,2017-11-23,None,Present,16.2,,118,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U5011,2017-11-23,None,Present,15.5,,119,NA,"nematode, anisakis?",KDB,full2,lab_motiles_cryo,lab_motiles
U5012,2017-11-23,None,Present,14,,115,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U5013,2017-11-23,None,Present,16.5,,120,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U5014,2017-11-23,None,Present,27,,145,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U5001,2017-11-24,None,Present,20.6,,127,NA,HEMORAGGING UNDER GILLS,CVJ,full2,lab_motiles_cryo,lab_motiles
U5002,2017-11-24,None,Present,30.9,,142,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U5003,2017-11-24,None,Present,26.3,,134,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U5015,2017-11-24,None,Present,25,,139,NA,"Hemoragging by vent, tail really bloody",KDB,full2,lab_motiles_cryo,lab_motiles
U5016,2017-11-24,None,Present,38.3,,159,NA,"nematode, anisakis?",KDB,full2,lab_motiles_cryo,lab_motiles
U5017,2017-11-24,None,Present,29.1,,145,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U5018,2017-11-24,None,Present,27.1,,135,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U5019,2017-11-25,None,Present,27.3,,137,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U5020,2017-11-25,None,Present,29.8,,143,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U5021,2017-11-25,None,Present,16.4,,124,NA,"nematode, anisakis?",KDB,full2,lab_motiles_cryo,lab_motiles
U5022,2017-11-25,None,Present,14.5,,111,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U5023,2017-11-25,None,Present,19.8,,130,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U5024,2017-11-25,None,Present,11.8,,107,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U5025,2017-11-25,None,Present,22.9,,134,NA,hemorrhaging gills,KDB,full2,lab_motiles_cryo,lab_motiles
U5026,2017-11-25,None,Present,18.9,,127,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U5027,2017-11-25,None,Present,15.9,,121,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U5028,2017-11-26,None,Present,22.4,,134,NA,hemorrhaging gills,KDB,full2,lab_motiles_cryo,lab_motiles
U5029,2017-11-26,None,Present,23,,135,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U5030,2017-11-26,None,Present,13,,121,Lost RNA-muscle sample,"gills and liver very pale, liver is greenish",KDB,full2,lab_motiles_cryo,lab_motiles
U5031,2017-11-26,None,Present,19.6,,125,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U5004,2017-11-27,None,Present,29.1,,146,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U5005,2017-11-27,None,Present,35.2,,148,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U5006,2017-11-27,None,Present,29.3,,147,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U5035,2017-11-28,None,Present,22.6,,126,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U5038,2017-11-28,None,Present,30.3,,140,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U5039,2017-11-28,None,Present,21.8,,123,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U5040,2017-11-28,None,Present,22.7,,133,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U5041,2017-11-28,None,Present,25.2,,138,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U5042,2017-11-28,None,Present,44.6,,157,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U5043,2017-11-28,None,Present,48.6,,158,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U5007,2017-11-28,None,Present,29.3,,146,NA,"nematode, anisakis?",KDB,full2,lab_motiles_cryo,lab_motiles
U5032,2017-11-28,None,Present,26.1,,139,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U5033,2017-11-28,None,Present,63,,174,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U5034,2017-11-28,None,Present,57.2,,168,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U5036,2017-11-28,None,Present,21.7,,128,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U5037,2017-11-28,None,Present,14.9,,115,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4928,2017-12-04,None,Present,19.7,,129,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4929,2017-12-04,None,Present,20.3,,130,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4918,2017-12-04,None,Present,22.4,,134,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4919,2017-12-04,None,Present,12.7,,112,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4920,2017-12-04,None,Present,23.4,,132,Lost both otoliths,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4921,2017-12-04,None,Present,19,,128,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4922,2017-12-04,None,Present,22.7,,133,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4923,2017-12-04,None,Present,15.4,,117,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4924,2017-12-04,None,Present,14.3,,113,NA,hemorrhaging gills,KDB,full2,lab_motiles_cryo,lab_motiles
U4937,2017-12-05,None,Present,22.3,,129,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U5045,2017-12-05,None,Present,22.7,,131,NA,Nematode on liver,JG,full2,lab_motiles_cryo,lab_motiles
U4925,2017-12-05,None,Present,27.8,,152,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4926,2017-12-05,None,Present,25.5,,136,NA,nematode = anisakis?,KDB,full2,lab_motiles_cryo,lab_motiles
U4927,2017-12-05,None,Present,22.9,,128,NA,nematode = anisakis?,KDB,full2,lab_motiles_cryo,lab_motiles
U5046,2017-12-06,None,Present,17.9,,125,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U5047,2017-12-06,None,Present,22.3,,130,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
