sample_id,sample_type,sample_subtype,ufn,sample_comments,analyzing_lab
U1564RS1,RNA_pathogens,spleen,U1564,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1565RS1,RNA_pathogens,spleen,U1565,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1566RS1,RNA_pathogens,spleen,U1566,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1567RS1,RNA_pathogens,spleen,U1567,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1568RS1,RNA_pathogens,spleen,U1568,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1569RS1,RNA_pathogens,spleen,U1569,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1570RS1,RNA_pathogens,spleen,U1570,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1571RS1,RNA_pathogens,spleen,U1571,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1572RS1,RNA_pathogens,spleen,U1572,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1573RS1,RNA_pathogens,spleen,U1573,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1574RS1,RNA_pathogens,spleen,U1574,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1575RS1,RNA_pathogens,spleen,U1575,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1576RS1,RNA_pathogens,spleen,U1576,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1577RS1,RNA_pathogens,spleen,U1577,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1578RS1,RNA_pathogens,spleen,U1578,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1579RS1,RNA_pathogens,spleen,U1579,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1580RS1,RNA_pathogens,spleen,U1580,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1581RS1,RNA_pathogens,spleen,U1581,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1582RS1,RNA_pathogens,spleen,U1582,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1583RS1,RNA_pathogens,spleen,U1583,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1584RS1,RNA_pathogens,spleen,U1584,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1585RS1,RNA_pathogens,spleen,U1585,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1586RS1,RNA_pathogens,spleen,U1586,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1587RS1,RNA_pathogens,spleen,U1587,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1588RS1,RNA_pathogens,spleen,U1588,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1589RS1,RNA_pathogens,spleen,U1589,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1590RS1,RNA_pathogens,spleen,U1590,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1591RS1,RNA_pathogens,spleen,U1591,NA,NA
U1592RS1,RNA_pathogens,spleen,U1592,NA,NA
U1593RS1,RNA_pathogens,spleen,U1593,NA,NA
U1594RS1,RNA_pathogens,spleen,U1594,NA,NA
U1595RS1,RNA_pathogens,spleen,U1595,NA,NA
U1596RS1,RNA_pathogens,spleen,U1596,NA,NA
U1597RS1,RNA_pathogens,spleen,U1597,NA,NA
U1598RS1,RNA_pathogens,spleen,U1598,NA,NA
U1599RS1,RNA_pathogens,spleen,U1599,NA,NA
U1600RS1,RNA_pathogens,spleen,U1600,NA,NA
U1601RS1,RNA_pathogens,spleen,U1601,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1602RS1,RNA_pathogens,spleen,U1602,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1603RS1,RNA_pathogens,spleen,U1603,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1604RS1,RNA_pathogens,spleen,U1604,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1605RS1,RNA_pathogens,spleen,U1605,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1606RS1,RNA_pathogens,spleen,U1606,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1607RS1,RNA_pathogens,spleen,U1607,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1608RS1,RNA_pathogens,spleen,U1608,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1609RS1,RNA_pathogens,spleen,U1609,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1610RS1,RNA_pathogens,spleen,U1610,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1611RS1,RNA_pathogens,spleen,U1611,NA,NA
U1612RS1,RNA_pathogens,spleen,U1612,NA,NA
U1613RS1,RNA_pathogens,spleen,U1613,NA,NA
U1614RS1,RNA_pathogens,spleen,U1614,NA,NA
U1621RS1,RNA_pathogens,spleen,U1621,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1622RS1,RNA_pathogens,spleen,U1622,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1623RS1,RNA_pathogens,spleen,U1623,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1624RS1,RNA_pathogens,spleen,U1624,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1625RS1,RNA_pathogens,spleen,U1625,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1626RS1,RNA_pathogens,spleen,U1626,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1627RS1,RNA_pathogens,spleen,U1627,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1628RS1,RNA_pathogens,spleen,U1628,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1629RS1,RNA_pathogens,spleen,U1629,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1630RS1,RNA_pathogens,spleen,U1630,Improper handling of RNA microtube caps may have cross contaminated tissue samples,NA
U1631RS1,RNA_pathogens,spleen,U1631,NA,NA
U1632RS1,RNA_pathogens,spleen,U1632,NA,NA
U1633RS1,RNA_pathogens,spleen,U1633,NA,NA
U1634RS1,RNA_pathogens,spleen,U1634,NA,NA
U1635RS1,RNA_pathogens,spleen,U1635,NA,NA
U1636RS1,RNA_pathogens,spleen,U1636,NA,NA
U1637RS1,RNA_pathogens,spleen,U1637,NA,NA
U1638RS1,RNA_pathogens,spleen,U1638,NA,NA
U1639RS1,RNA_pathogens,spleen,U1639,NA,NA
U1640RS1,RNA_pathogens,spleen,U1640,NA,NA
U1641RS1,RNA_pathogens,spleen,U1641,NA,NA
U1642RS1,RNA_pathogens,spleen,U1642,NA,NA
U1643RS1,RNA_pathogens,spleen,U1643,NA,NA
U1644RS1,RNA_pathogens,spleen,U1644,NA,NA
U1645RS1,RNA_pathogens,spleen,U1645,NA,NA
U1646RS1,RNA_pathogens,spleen,U1646,NA,NA
U1647RS1,RNA_pathogens,spleen,U1647,NA,NA
U1648RS1,RNA_pathogens,spleen,U1648,NA,NA
U1649RS1,RNA_pathogens,spleen,U1649,NA,NA
U1651RS1,RNA_pathogens,spleen,U1651,NA,NA
U1652RS1,RNA_pathogens,spleen,U1652,NA,NA
U1653RS1,RNA_pathogens,spleen,U1653,NA,NA
U1654RS1,RNA_pathogens,spleen,U1654,NA,NA
U1655RS1,RNA_pathogens,spleen,U1655,NA,NA
U1656RS1,RNA_pathogens,spleen,U1656,NA,NA
U1657RS1,RNA_pathogens,spleen,U1657,NA,NA
U1658RS1,RNA_pathogens,spleen,U1658,NA,NA
U1659RS1,RNA_pathogens,spleen,U1659,NA,NA
U1660RS1,RNA_pathogens,spleen,U1660,NA,NA
U1661RS1,RNA_pathogens,spleen,U1661,NA,NA
U1662RS1,RNA_pathogens,spleen,U1662,NA,NA
U1663RS1,RNA_pathogens,spleen,U1663,NA,NA
U1664RS1,RNA_pathogens,spleen,U1664,NA,NA
U1665RS1,RNA_pathogens,spleen,U1665,NA,NA
U1666RS1,RNA_pathogens,spleen,U1666,NA,NA
U1667RS1,RNA_pathogens,spleen,U1667,NA,NA
U1668RS1,RNA_pathogens,spleen,U1668,NA,NA
U1669RS1,RNA_pathogens,spleen,U1669,NA,NA
U1670RS1,RNA_pathogens,spleen,U1670,NA,NA
U1671RS1,RNA_pathogens,spleen,U1671,NA,NA
U1672RS1,RNA_pathogens,spleen,U1672,NA,NA
U1673RS1,RNA_pathogens,spleen,U1673,NA,NA
U1674RS1,RNA_pathogens,spleen,U1674,NA,NA
U1675RS1,RNA_pathogens,spleen,U1675,NA,NA
U1676RS1,RNA_pathogens,spleen,U1676,NA,NA
U1677RS1,RNA_pathogens,spleen,U1677,NA,NA
U1678RS1,RNA_pathogens,spleen,U1678,NA,NA
U1679RS1,RNA_pathogens,spleen,U1679,NA,NA
U1680RS1,RNA_pathogens,spleen,U1680,NA,NA
U1681RS1,RNA_pathogens,spleen,U1681,NA,NA
U1682RS1,RNA_pathogens,spleen,U1682,NA,NA
U1683RS1,RNA_pathogens,spleen,U1683,NA,NA
U1684RS1,RNA_pathogens,spleen,U1684,NA,NA
U1685RS1,RNA_pathogens,spleen,U1685,NA,NA
U1686RS1,RNA_pathogens,spleen,U1686,NA,NA
U1687RS1,RNA_pathogens,spleen,U1687,NA,NA
U1688RS1,RNA_pathogens,spleen,U1688,NA,NA
U1689RS1,RNA_pathogens,spleen,U1689,NA,NA
U1690RS1,RNA_pathogens,spleen,U1690,NA,NA
U1691RS1,RNA_pathogens,spleen,U1691,Cross contaminated spleen & liver microtubes,NA
U1692RS1,RNA_pathogens,spleen,U1692,NA,NA
U1693RS1,RNA_pathogens,spleen,U1693,NA,NA
U1694RS1,RNA_pathogens,spleen,U1694,NA,NA
U1695RS1,RNA_pathogens,spleen,U1695,NA,NA
U1696RS1,RNA_pathogens,spleen,U1696,NA,NA
U1697RS1,RNA_pathogens,spleen,U1697,NA,NA
U1698RS1,RNA_pathogens,spleen,U1698,NA,NA
U1699RS1,RNA_pathogens,spleen,U1699,NA,NA
U1700RS1,RNA_pathogens,spleen,U1700,NA,NA
U1701RS1,RNA_pathogens,spleen,U1701,NA,NA
U1702RS1,RNA_pathogens,spleen,U1702,NA,NA
U1703RS1,RNA_pathogens,spleen,U1703,NA,NA
U1704RS1,RNA_pathogens,spleen,U1704,NA,NA
U1705RS1,RNA_pathogens,spleen,U1705,NA,NA
U1706RS1,RNA_pathogens,spleen,U1706,NA,NA
U1707RS1,RNA_pathogens,spleen,U1707,NA,NA
U1708RS1,RNA_pathogens,spleen,U1708,NA,NA
U1709RS1,RNA_pathogens,spleen,U1709,NA,NA
U1710RS1,RNA_pathogens,spleen,U1710,NA,NA
U1711RS1,RNA_pathogens,spleen,U1711,NA,NA
U1712RS1,RNA_pathogens,spleen,U1712,NA,NA
U1713RS1,RNA_pathogens,spleen,U1713,NA,NA
U1714RS1,RNA_pathogens,spleen,U1714,NA,NA
U1715RS1,RNA_pathogens,spleen,U1715,NA,NA
U1716RS1,RNA_pathogens,spleen,U1716,NA,NA
U1717RS1,RNA_pathogens,spleen,U1717,NA,NA
U1718RS1,RNA_pathogens,spleen,U1718,NA,NA
U1720RS1,RNA_pathogens,spleen,U1720,NA,NA
U1721RS1,RNA_pathogens,spleen,U1721,NA,NA
U1722RS1,RNA_pathogens,spleen,U1722,NA,NA
U1723RS1,RNA_pathogens,spleen,U1723,NA,NA
U1724RS1,RNA_pathogens,spleen,U1724,NA,NA
U1725RS1,RNA_pathogens,spleen,U1725,NA,NA
U1726RS1,RNA_pathogens,spleen,U1726,NA,NA
U1727RS1,RNA_pathogens,spleen,U1727,NA,NA
U1728RS1,RNA_pathogens,spleen,U1728,NA,NA
U1729RS1,RNA_pathogens,spleen,U1729,NA,NA
U1730RS1,RNA_pathogens,spleen,U1730,NA,NA
U1731RS1,RNA_pathogens,spleen,U1731,NA,NA
U1732RS1,RNA_pathogens,spleen,U1732,NA,NA
U1733RS1,RNA_pathogens,spleen,U1733,NA,NA
U1734RS1,RNA_pathogens,spleen,U1734,NA,NA
U1735RS1,RNA_pathogens,spleen,U1735,NA,NA
U1736RS1,RNA_pathogens,spleen,U1736,NA,NA
U1737RS1,RNA_pathogens,spleen,U1737,NA,NA
U1738RS1,RNA_pathogens,spleen,U1738,NA,NA
U1739RS1,RNA_pathogens,spleen,U1739,NA,NA
U1740RS1,RNA_pathogens,spleen,U1740,NA,NA
U1741RS1,RNA_pathogens,spleen,U1741,NA,NA
U1742RS1,RNA_pathogens,spleen,U1742,NA,NA
U1743RS1,RNA_pathogens,spleen,U1743,NA,NA
U1744RS1,RNA_pathogens,spleen,U1744,NA,NA
U1745RS1,RNA_pathogens,spleen,U1745,NA,NA
U1746RS1,RNA_pathogens,spleen,U1746,NA,NA
U1747RS1,RNA_pathogens,spleen,U1747,NA,NA
U1748RS1,RNA_pathogens,spleen,U1748,NA,NA
U1749RS1,RNA_pathogens,spleen,U1749,NA,NA
U1750RS1,RNA_pathogens,spleen,U1750,NA,NA
U1751RS1,RNA_pathogens,spleen,U1751,NA,NA
U1752RS1,RNA_pathogens,spleen,U1752,NA,NA
U1753RS1,RNA_pathogens,spleen,U1753,NA,NA
U1754RS1,RNA_pathogens,spleen,U1754,NA,NA
U1755RS1,RNA_pathogens,spleen,U1755,NA,NA
U1756RS1,RNA_pathogens,spleen,U1756,NA,NA
U1757RS1,RNA_pathogens,spleen,U1757,NA,NA
U1758RS1,RNA_pathogens,spleen,U1758,NA,NA
U1759RS1,RNA_pathogens,spleen,U1759,NA,NA
U1760RS1,RNA_pathogens,spleen,U1760,NA,NA
U1771RS1,RNA_pathogens,spleen,U1771,NA,NA
U1772RS1,RNA_pathogens,spleen,U1772,NA,NA
U1773RS1,RNA_pathogens,spleen,U1773,NA,NA
U1774RS1,RNA_pathogens,spleen,U1774,NA,NA
U1775RS1,RNA_pathogens,spleen,U1775,NA,NA
U1776RS1,RNA_pathogens,spleen,U1776,NA,NA
U1777RS1,RNA_pathogens,spleen,U1777,NA,NA
U1778RS1,RNA_pathogens,spleen,U1778,NA,NA
U1779RS1,RNA_pathogens,spleen,U1779,NA,NA
U1780RS1,RNA_pathogens,spleen,U1780,NA,NA
U1781RS1,RNA_pathogens,spleen,U1781,NA,NA
U1782RS1,RNA_pathogens,spleen,U1782,NA,NA
U1783RS1,RNA_pathogens,spleen,U1783,NA,NA
U1784RS1,RNA_pathogens,spleen,U1784,NA,NA
U1785RS1,RNA_pathogens,spleen,U1785,NA,NA
U1786RS1,RNA_pathogens,spleen,U1786,NA,NA
U1787RS1,RNA_pathogens,spleen,U1787,NA,NA
U1788RS1,RNA_pathogens,spleen,U1788,NA,NA
U1789RS1,RNA_pathogens,spleen,U1789,NA,NA
U1790RS1,RNA_pathogens,spleen,U1790,NA,NA
U1791RS1,RNA_pathogens,spleen,U1791,NA,NA
U1792RS1,RNA_pathogens,spleen,U1792,NA,NA
U1793RS1,RNA_pathogens,spleen,U1793,NA,NA
U1794RS1,RNA_pathogens,spleen,U1794,NA,NA
U1795RS1,RNA_pathogens,spleen,U1795,NA,NA
U1796RS1,RNA_pathogens,spleen,U1796,NA,NA
U1797RS1,RNA_pathogens,spleen,U1797,NA,NA
U1798RS1,RNA_pathogens,spleen,U1798,NA,NA
U1799RS1,RNA_pathogens,spleen,U1799,NA,NA
U1800RS1,RNA_pathogens,spleen,U1800,NA,NA
U1801RS1,RNA_pathogens,spleen,U1801,NA,NA
U1802RS1,RNA_pathogens,spleen,U1802,NA,NA
U1803RS1,RNA_pathogens,spleen,U1803,NA,NA
U1804RS1,RNA_pathogens,spleen,U1804,NA,NA
U1805RS1,RNA_pathogens,spleen,U1805,NA,NA
U1806RS1,RNA_pathogens,spleen,U1806,NA,NA
U1807RS1,RNA_pathogens,spleen,U1807,NA,NA
U1808RS1,RNA_pathogens,spleen,U1808,NA,NA
U1809RS1,RNA_pathogens,spleen,U1809,NA,NA
U1810RS1,RNA_pathogens,spleen,U1810,NA,NA
U1811RS1,RNA_pathogens,spleen,U1811,NA,NA
U1812RS1,RNA_pathogens,spleen,U1812,NA,NA
U1813RS1,RNA_pathogens,spleen,U1813,NA,NA
U1814RS1,RNA_pathogens,spleen,U1814,NA,NA
U1815RS1,RNA_pathogens,spleen,U1815,NA,NA
U1816RS1,RNA_pathogens,spleen,U1816,NA,NA
U1817RS1,RNA_pathogens,spleen,U1817,NA,NA
U1818RS1,RNA_pathogens,spleen,U1818,NA,NA
U1819RS1,RNA_pathogens,spleen,U1819,NA,NA
U1820RS1,RNA_pathogens,spleen,U1820,NA,NA
U1821RS1,RNA_pathogens,spleen,U1821,NA,NA
U1822RS1,RNA_pathogens,spleen,U1822,NA,NA
U1823RS1,RNA_pathogens,spleen,U1823,NA,NA
U1824RS1,RNA_pathogens,spleen,U1824,NA,NA
U1825RS1,RNA_pathogens,spleen,U1825,NA,NA
U1826RS1,RNA_pathogens,spleen,U1826,NA,NA
U1827RS1,RNA_pathogens,spleen,U1827,NA,NA
U1828RS1,RNA_pathogens,spleen,U1828,NA,NA
U1829RS1,RNA_pathogens,spleen,U1829,NA,NA
U1830RS1,RNA_pathogens,spleen,U1830,NA,NA
U1831RS1,RNA_pathogens,spleen,U1831,NA,NA
U1832RS1,RNA_pathogens,spleen,U1832,NA,NA
U1833RS1,RNA_pathogens,spleen,U1833,NA,NA
U1834RS1,RNA_pathogens,spleen,U1834,NA,NA
U1835RS1,RNA_pathogens,spleen,U1835,NA,NA
U1836RS1,RNA_pathogens,spleen,U1836,NA,NA
U1837RS1,RNA_pathogens,spleen,U1837,NA,NA
U1840RS1,RNA_pathogens,spleen,U1840,NA,NA
U1841RS1,RNA_pathogens,spleen,U1841,NA,NA
U1842RS1,RNA_pathogens,spleen,U1842,NA,NA
U1843RS1,RNA_pathogens,spleen,U1843,NA,NA
U1846RS1,RNA_pathogens,spleen,U1846,NA,NA
U1847RS1,RNA_pathogens,spleen,U1847,NA,NA
U1848RS1,RNA_pathogens,spleen,U1848,NA,NA
U1849RS1,RNA_pathogens,spleen,U1849,NA,NA
U1850RS1,RNA_pathogens,spleen,U1850,NA,NA
U1851RS1,RNA_pathogens,spleen,U1851,NA,NA
U1852RS1,RNA_pathogens,spleen,U1852,NA,NA
U1853RS1,RNA_pathogens,spleen,U1853,NA,NA
U1854RS1,RNA_pathogens,spleen,U1854,NA,NA
U1855RS1,RNA_pathogens,spleen,U1855,NA,NA
U1856RS1,RNA_pathogens,spleen,U1856,NA,NA
U1857RS1,RNA_pathogens,spleen,U1857,NA,NA
U1858RS1,RNA_pathogens,spleen,U1858,NA,NA
U1859RS1,RNA_pathogens,spleen,U1859,NA,NA
U1860RS1,RNA_pathogens,spleen,U1860,NA,NA
U1861RS1,RNA_pathogens,spleen,U1861,NA,NA
U1862RS1,RNA_pathogens,spleen,U1862,NA,NA
U1863RS1,RNA_pathogens,spleen,U1863,NA,NA
U1864RS1,RNA_pathogens,spleen,U1864,NA,NA
U1865RS1,RNA_pathogens,spleen,U1865,NA,NA
U1866RS1,RNA_pathogens,spleen,U1866,NA,NA
U1867RS1,RNA_pathogens,spleen,U1867,NA,NA
U1868RS1,RNA_pathogens,spleen,U1868,NA,NA
U1869RS1,RNA_pathogens,spleen,U1869,NA,NA
U1870RS1,RNA_pathogens,spleen,U1870,NA,NA
U1871RS1,RNA_pathogens,spleen,U1871,NA,NA
U1872RS1,RNA_pathogens,spleen,U1872,NA,NA
U1873RS1,RNA_pathogens,spleen,U1873,NA,NA
U1874RS1,RNA_pathogens,spleen,U1874,NA,NA
U1875RS1,RNA_pathogens,spleen,U1875,NA,NA
U1876RS1,RNA_pathogens,spleen,U1876,NA,NA
U1877RS1,RNA_pathogens,spleen,U1877,NA,NA
U1878RS1,RNA_pathogens,spleen,U1878,NA,NA
U1879RS1,RNA_pathogens,spleen,U1879,NA,NA
U1880RS1,RNA_pathogens,spleen,U1880,NA,NA
U1881RS1,RNA_pathogens,spleen,U1881,NA,NA
U1882RS1,RNA_pathogens,spleen,U1882,NA,NA
U1883RS1,RNA_pathogens,spleen,U1883,NA,NA
U1884RS1,RNA_pathogens,spleen,U1884,NA,NA
U1885RS1,RNA_pathogens,spleen,U1885,NA,NA
U1886RS1,RNA_pathogens,spleen,U1886,NA,NA
U1887RS1,RNA_pathogens,spleen,U1887,NA,NA
U1888RS1,RNA_pathogens,spleen,U1888,NA,NA
U1889RS1,RNA_pathogens,spleen,U1889,NA,NA
U1890RS1,RNA_pathogens,spleen,U1890,NA,NA
U1891RS1,RNA_pathogens,spleen,U1891,NA,NA
U1892RS1,RNA_pathogens,spleen,U1892,NA,NA
U1893RS1,RNA_pathogens,spleen,U1893,NA,NA
U1894RS1,RNA_pathogens,spleen,U1894,NA,NA
U1895RS1,RNA_pathogens,spleen,U1895,NA,NA
U1896RS1,RNA_pathogens,spleen,U1896,NA,NA
U1897RS1,RNA_pathogens,spleen,U1897,NA,NA
U1898RS1,RNA_pathogens,spleen,U1898,NA,NA
U1899RS1,RNA_pathogens,spleen,U1899,NA,NA
U1900RS1,RNA_pathogens,spleen,U1900,NA,NA
U1901RS1,RNA_pathogens,spleen,U1901,NA,NA
U1902RS1,RNA_pathogens,spleen,U1902,NA,NA
U1903RS1,RNA_pathogens,spleen,U1903,NA,NA
U1904RS1,RNA_pathogens,spleen,U1904,NA,NA
U1905RS1,RNA_pathogens,spleen,U1905,NA,NA
U1906RS1,RNA_pathogens,spleen,U1906,NA,NA
U1907RS1,RNA_pathogens,spleen,U1907,NA,NA
U1908RS1,RNA_pathogens,spleen,U1908,NA,NA
U1909RS1,RNA_pathogens,spleen,U1909,NA,NA
U1910RS1,RNA_pathogens,spleen,U1910,NA,NA
U1911RS1,RNA_pathogens,spleen,U1911,NA,NA
U1912RS1,RNA_pathogens,spleen,U1912,NA,NA
U1913RS1,RNA_pathogens,spleen,U1913,NA,NA
U1914RS1,RNA_pathogens,spleen,U1914,NA,NA
U1915RS1,RNA_pathogens,spleen,U1915,NA,NA
U1916RS1,RNA_pathogens,spleen,U1916,NA,NA
U1917RS1,RNA_pathogens,spleen,U1917,NA,NA
U1918RS1,RNA_pathogens,spleen,U1918,NA,NA
U1919RS1,RNA_pathogens,spleen,U1919,NA,NA
U1920RS1,RNA_pathogens,spleen,U1920,NA,NA
U1921RS1,RNA_pathogens,spleen,U1921,NA,NA
U1922RS1,RNA_pathogens,spleen,U1922,NA,NA
U1923RS1,RNA_pathogens,spleen,U1923,NA,NA
U1924RS1,RNA_pathogens,spleen,U1924,NA,NA
U1925RS1,RNA_pathogens,spleen,U1925,NA,NA
U1926RS1,RNA_pathogens,spleen,U1926,NA,NA
U1927RS1,RNA_pathogens,spleen,U1927,NA,NA
U1928RS1,RNA_pathogens,spleen,U1928,NA,NA
U1929RS1,RNA_pathogens,spleen,U1929,NA,NA
U1930RS1,RNA_pathogens,spleen,U1930,NA,NA
U1931RS1,RNA_pathogens,spleen,U1931,NA,NA
U1932RS1,RNA_pathogens,spleen,U1932,NA,NA
U1933RS1,RNA_pathogens,spleen,U1933,NA,NA
U1934RS1,RNA_pathogens,spleen,U1934,NA,NA
U1935RS1,RNA_pathogens,spleen,U1935,NA,NA
U1936RS1,RNA_pathogens,spleen,U1936,NA,NA
U1937RS1,RNA_pathogens,spleen,U1937,NA,NA
U1938RS1,RNA_pathogens,spleen,U1938,NA,NA
U1939RS1,RNA_pathogens,spleen,U1939,NA,NA
U1940RS1,RNA_pathogens,spleen,U1940,NA,NA
U1941RS1,RNA_pathogens,spleen,U1941,NA,NA
U1942RS1,RNA_pathogens,spleen,U1942,NA,NA
U1943RS1,RNA_pathogens,spleen,U1943,NA,NA
U1944RS1,RNA_pathogens,spleen,U1944,NA,NA
U1945RS1,RNA_pathogens,spleen,U1945,NA,NA
U1946RS1,RNA_pathogens,spleen,U1946,NA,NA
U1947RS1,RNA_pathogens,spleen,U1947,NA,NA
U1948RS1,RNA_pathogens,spleen,U1948,NA,NA
U1949RS1,RNA_pathogens,spleen,U1949,NA,NA
U1950RS1,RNA_pathogens,spleen,U1950,NA,NA
U1951RS1,RNA_pathogens,spleen,U1951,NA,NA
U1952RS1,RNA_pathogens,spleen,U1952,NA,NA
U1953RS1,RNA_pathogens,spleen,U1953,NA,NA
U1954RS1,RNA_pathogens,spleen,U1954,NA,NA
U1955RS1,RNA_pathogens,spleen,U1955,NA,NA
U1956RS1,RNA_pathogens,spleen,U1956,NA,NA
U1957RS1,RNA_pathogens,spleen,U1957,NA,NA
U1958RS1,RNA_pathogens,spleen,U1958,NA,NA
U1959RS1,RNA_pathogens,spleen,U1959,NA,NA
U1960RS1,RNA_pathogens,spleen,U1960,NA,NA
U1961RS1,RNA_pathogens,spleen,U1961,NA,NA
U1962RS1,RNA_pathogens,spleen,U1962,NA,NA
U1963RS1,RNA_pathogens,spleen,U1963,NA,NA
U1964RS1,RNA_pathogens,spleen,U1964,NA,NA
U1965RS1,RNA_pathogens,spleen,U1965,NA,NA
U1966RS1,RNA_pathogens,spleen,U1966,NA,NA
U1967RS1,RNA_pathogens,spleen,U1967,NA,NA
U1968RS1,RNA_pathogens,spleen,U1968,NA,NA
U1969RS1,RNA_pathogens,spleen,U1969,NA,NA
U1970RS1,RNA_pathogens,spleen,U1970,NA,NA
U1971RS1,RNA_pathogens,spleen,U1971,NA,NA
U1972RS1,RNA_pathogens,spleen,U1972,NA,NA
U1973RS1,RNA_pathogens,spleen,U1973,NA,NA
U1974RS1,RNA_pathogens,spleen,U1974,NA,NA
U1975RS1,RNA_pathogens,spleen,U1975,NA,NA
U1976RS1,RNA_pathogens,spleen,U1976,NA,NA
U1977RS1,RNA_pathogens,spleen,U1977,NA,NA
U1978RS1,RNA_pathogens,spleen,U1978,NA,NA
U1979RS1,RNA_pathogens,spleen,U1979,NA,NA
U1980RS1,RNA_pathogens,spleen,U1980,NA,NA
U1981RS1,RNA_pathogens,spleen,U1981,NA,NA
U1982RS1,RNA_pathogens,spleen,U1982,NA,NA
U1983RS1,RNA_pathogens,spleen,U1983,NA,NA
U1984RS1,RNA_pathogens,spleen,U1984,NA,NA
U1985RS1,RNA_pathogens,spleen,U1985,NA,NA
U1986RS1,RNA_pathogens,spleen,U1986,NA,NA
U1987RS1,RNA_pathogens,spleen,U1987,NA,NA
U1988RS1,RNA_pathogens,spleen,U1988,NA,NA
U1989RS1,RNA_pathogens,spleen,U1989,NA,NA
U1990RS1,RNA_pathogens,spleen,U1990,NA,NA
U1991RS1,RNA_pathogens,spleen,U1991,NA,NA
U1992RS1,RNA_pathogens,spleen,U1992,NA,NA
U1993RS1,RNA_pathogens,spleen,U1993,NA,NA
U1994RS1,RNA_pathogens,spleen,U1994,NA,NA
U1995RS1,RNA_pathogens,spleen,U1995,NA,NA
U1996RS1,RNA_pathogens,spleen,U1996,NA,NA
U1997RS1,RNA_pathogens,spleen,U1997,NA,NA
U1998RS1,RNA_pathogens,spleen,U1998,NA,NA
U1999RS1,RNA_pathogens,spleen,U1999,NA,NA
U2000RS1,RNA_pathogens,spleen,U2000,NA,NA
U2001RS1,RNA_pathogens,spleen,U2001,NA,NA
U2002RS1,RNA_pathogens,spleen,U2002,NA,NA
U2003RS1,RNA_pathogens,spleen,U2003,NA,NA
U2004RS1,RNA_pathogens,spleen,U2004,NA,NA
U2005RS1,RNA_pathogens,spleen,U2005,NA,NA
U2006RS1,RNA_pathogens,spleen,U2006,NA,NA
U2007RS1,RNA_pathogens,spleen,U2007,NA,NA
U2008RS1,RNA_pathogens,spleen,U2008,NA,NA
U2009RS1,RNA_pathogens,spleen,U2009,NA,NA
U2010RS1,RNA_pathogens,spleen,U2010,NA,NA
