ufn,sample_id,date_liced,lab_count_fine_no_id,lab_count_fine_total,lep_cop,lep_cunifer_cop,lep_chal_a,lep_chal_b,lep_pa_m_1,lep_pa_m_2,lep_pa_f_1,lep_pa_f_2,lep_pa_unid,lep_a_m,lep_a_f,lep_grav_f,cal_cop,cal_chal_a_1,cal_chal_a_2,cal_chal_b_3,cal_chal_b_4_f,cal_chal_b_4_m,cal_chal_4_unid,cal_chal_a_unid,cal_chal_b_unid,cal_pa_m,cal_pa_f,cal_a_m,cal_a_f,cal_grav_f,cal_mot_unid,unid_louse,lab_staff,comments,quality_level,quality_log
U91,S91SL1,2018-03-01,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U92,S92SL1,2018-03-01,8,8,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U79,S79SL1,2018-03-01,17,17,1,0,0,0,0,0,0,0,0,0,0,0,2,7,3,3,0,0,0,0,0,0,0,0,0,1,0,0,LP,NA,Raw,NA
U78,S78SL1,2018-03-01,11,11,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U69,S69SL1,2018-03-01,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U102,S102SL1,2018-03-01,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,1,0,0,0,1,0,0,0,0,0,0,LP,NA,Raw,NA
U82,S82SL1,2018-03-01,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,1,0,0,0,0,LP,NA,Raw,NA
U101,S101SL1,2018-03-01,10,14,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,2,1,0,0,0,0,0,0,0,0,1,0,0,LP,NA,Raw,NA
U84,S84SL1,2018-03-01,13,14,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,2,0,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U60,S60SL1,2018-03-01,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,1,1,1,0,0,0,0,LP,NA,Raw,NA
U98,S98SL1,2018-03-01,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,LP,Cal C4 UNID missing posterior end,Raw,NA
U97,S97SL1,2018-03-01,12,12,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,1,0,0,0,0,1,1,1,0,0,0,0,LP,NA,Raw,NA
U89,S89SL1,2018-03-05,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U85,S85SL1,2018-03-05,11,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U111,S111SL1,2018-03-05,10,9,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U87,S87SL1,2018-03-05,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U88,S88SL1,2018-03-05,8,9,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,LP,Cal mot UNID missing both anterior and posterior end,Raw,NA
U90,S90SL1,2018-03-05,11,11,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U112,S112SL1,2018-03-05,14,16,0,0,1,0,0,0,0,0,0,0,0,0,1,7,4,0,3,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U86,S86SL1,2018-03-05,11,12,0,0,0,0,1,0,0,0,0,0,0,0,0,5,4,1,0,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U99,S99SL1,2018-03-14,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U115,S115SL1,2018-03-14,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,LP,NA,Raw,NA
U122,S122SL1,2018-03-14,9,9,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U106,S106SL1,2018-03-14,14,13,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,0,1,0,0,0,0,1,0,0,0,0,0,LP,NA,Raw,NA
U121,S121SL1,2018-03-14,12,12,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U113,S113SL1,2018-03-14,13,15,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,3,2,1,0,0,0,0,2,0,0,0,0,0,LP,NA,Raw,NA
U114,S114SL1,2018-03-14,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U124,S124SL1,2018-03-14,9,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U105,S105SL1,2018-03-14,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U123,S123SL1,2018-03-14,6,8,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,LP,NA,Raw,NA
U118,S118SL1,2018-03-14,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U108,S108SL1,2018-03-14,8,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,1,0,0,0,0,2,0,0,0,0,0,LP,NA,Raw,NA
U104,S104SL1,2018-03-14,11,13,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,2,1,1,0,0,0,1,1,0,0,0,0,0,LP,NA,Raw,NA
U107,S107SL1,2018-03-14,15,14,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,1,1,0,0,0,1,1,0,0,0,0,0,LP,NA,Raw,NA
U117,S117SL1,2018-03-14,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U116,S116SL1,2018-03-14,13,17,0,0,0,0,1,0,0,0,0,0,0,0,0,7,4,2,0,2,0,0,0,1,0,0,0,0,0,0,LP,NA,Raw,NA
U109,S109SL1,2018-03-14,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,1,0,0,0,0,0,LP,NA,Raw,NA
U119,S119SL1,2018-03-14,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,1,1,0,0,0,0,0,2,0,0,0,0,LP,NA,Raw,NA
U156,S156SL1,2018-03-15,7,7,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U134,S134SL1,2018-03-15,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,1,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U138,S138SL1,2018-03-15,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,1,0,0,0,0,LP,NA,Raw,NA
U135,S135SL1,2018-03-15,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,LP,NA,Raw,NA
U160,S160SL1,2018-03-15,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U161,S161SL1,2018-03-15,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U162,S162SL1,2018-03-15,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U158,S158SL1,2018-03-15,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,1,0,0,0,0,0,LP,NA,Raw,NA
U137,S137SL1,2018-03-15,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U171,S171SL1,2018-03-15,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U136,S136SL1,2018-03-15,8,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U133,S133SL1,2018-03-15,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U172,S172SL1,2018-03-15,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U159,S159SL1,2018-03-15,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U120,S120SL1,2018-03-15,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U144,S144SL1,2018-03-15,14,13,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5,1,1,0,0,0,0,1,0,0,0,0,0,LP,NA,Raw,NA
U153,S153SL1,2018-03-15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U145,S145SL1,2018-03-15,9,9,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U155,S155SL1,2018-03-15,11,12,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,4,0,0,0,0,0,2,0,0,0,0,0,0,LP,NA,Raw,NA
U151,S151SL1,2018-03-15,11,12,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U154,S154SL1,2018-03-15,10,12,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2,1,2,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U143,S143SL1,2018-03-15,10,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,LP,Cal C4 UNID missing posterior end,Raw,NA
U146,S146SL1,2018-03-15,11,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,1,0,0,0,1,1,0,0,0,0,0,LP,NA,Raw,NA
U125,S125SL1,2018-03-15,11,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U152,S152SL1,2018-03-15,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,LP,NA,Raw,NA
U142,S142SL1,2018-03-15,7,7,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U141,S141SL1,2018-03-15,16,16,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,1,1,1,0,0,0,0,1,0,0,0,0,0,LP,NA,Raw,NA
U164,S164SL1,2018-03-15,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,1,0,0,0,1,0,0,0,1,0,0,LP,NA,Raw,NA
U163,S163SL1,2018-03-15,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U174,S174SL1,2018-03-15,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U184,S184SL1,2018-03-15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U126,S126SL1,2018-03-15,10,10,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U183,S183SL1,2018-03-15,21,22,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,4,2,2,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U166,S166SL1,2018-03-15,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U177,S177SL1,2018-03-15,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,3,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U167,S167SL1,2018-03-15,12,10,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U176,S176SL1,2018-03-15,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U175,S175SL1,2018-03-15,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U185,S185SL1,2018-03-15,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,LP,NA,Raw,NA
U168,S168SL1,2018-03-15,8,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,0,0,0,0,0,0,1,0,0,0,0,0,LP,NA,Raw,NA
U165,S165SL1,2018-03-15,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U189,S189SL1,2018-03-17,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,3,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U191,S191SL1,2018-03-17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U188,S188SL1,2018-03-17,12,13,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,4,0,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U170,S170SL1,2018-03-17,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,LP,NA,Raw,NA
U179,S179SL1,2018-03-17,14,14,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,1,2,0,0,0,2,0,1,0,0,0,0,LP,NA,Raw,NA
U169,S169SL1,2018-03-17,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U187,S187SL1,2018-03-17,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U178,S178SL1,2018-03-17,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U186,S186SL1,2018-03-17,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,1,0,0,0,0,0,1,1,0,0,0,LP,NA,Raw,NA
U202,S202SL1,2018-03-18,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0,LP,NA,Raw,NA
U201,S201SL1,2018-03-18,9,9,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,LP,NA,Raw,NA
U180,S180SL1,2018-03-18,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U193,S193SL1,2018-03-18,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,LP,NA,Raw,NA
U194,S194SL1,2018-03-18,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U192,S192SL1,2018-03-18,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,0,1,0,0,0,1,0,0,0,0,0,0,LP,NA,Raw,NA
U214,S214SL1,2018-03-19,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U231,S231SL1,2018-03-19,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U208,S208SL1,2018-03-19,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U213,S213SL1,2018-03-19,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U207,S207SL1,2018-03-19,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U127,S127SL1,2018-03-19,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U200,S200SL1,2018-03-19,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U203,S203SL1,2018-03-19,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U139,S139SL1,2018-03-19,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,LP,NA,Raw,NA
U197,S197SL1,2018-03-19,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,LP,NA,Raw,NA
U181,S181SL1,2018-03-19,14,16,0,0,1,0,0,0,0,0,0,0,0,0,2,3,3,3,1,1,0,0,0,1,0,0,0,1,0,0,LP,NA,Raw,NA
U140,S140SL1,2018-03-19,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U182,S182SL1,2018-03-19,12,12,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,1,0,0,0,0,LP,NA,Raw,NA
U232,S232SL1,2018-03-20,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U209,S209SL1,2018-03-20,9,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U215,S215SL1,2018-03-20,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U268,S268SL1,2018-03-20,11,11,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,4,0,1,0,0,0,0,0,0,0,0,1,0,LP,Cal mot UNID missing posterior end,Raw,NA
U269,S269SL1,2018-03-20,7,7,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U291,S291SL1,2018-03-20,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,LP,Cal mot UNID missing posterior end,Raw,NA
U278,S278SL1,2018-03-20,15,15,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,4,0,4,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U270,S270SL1,2018-03-20,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U279,S279SL1,2018-03-20,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U290,S290SL1,2018-03-20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U297,S297SL1,2018-03-20,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,LP,NA,Raw,NA
U296,S296SL1,2018-03-20,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U304,S304SL1,2018-03-20,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U229,S229SL1,2018-03-20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U264,S264SL1,2018-03-20,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U227,S227SL1,2018-03-20,11,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,1,0,0,1,0,1,0,0,0,0,LP,NA,Raw,NA
U263,S263SL1,2018-03-20,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U257,S257SL1,2018-03-20,15,16,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,2,2,1,0,0,0,2,0,0,0,0,0,0,LP,NA,Raw,NA
U228,S228SL1,2018-03-20,12,13,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,1,2,1,0,0,1,0,0,0,0,1,0,LP,"Cal mot UNID missing posterior end, Cal C4 UNID missing posterior end",Raw,NA
U265,S265SL1,2018-03-20,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,LP,NA,Raw,NA
U226,S226SL1,2018-03-20,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U259,S259SL1,2018-03-20,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,LP,NA,Raw,NA
U258,S258SL1,2018-03-20,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U344,NA,2018-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U340,S340SL1,2018-03-21,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U352,S352SL1,2018-03-21,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U337,S337SL1,2018-03-21,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U339,S339SL1,2018-03-21,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U354,S354SL1,2018-03-21,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U345,S345SL1,2018-03-21,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U346,S346SL1,2018-03-21,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U353,S353SL1,2018-03-21,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U338,S338SL1,2018-03-21,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U385,S385SL1,2018-03-21,8,8,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,LP,NA,Raw,NA
U384,S384SL1,2018-03-21,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U391,S391SL1,2018-03-21,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,2,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U367,S367SL1,2018-03-21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U364,S364SL1,2018-03-21,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U373,S373SL1,2018-03-21,5,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U359,S359SL1,2018-03-21,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U371,S371SL1,2018-03-21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U358,S358SL1,2018-03-21,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U366,S366SL1,2018-03-21,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U372,S372SL1,2018-03-21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U360,S360SL1,2018-03-21,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
