ufn,date_processed,cwt,adipose,weight,standard_length,fork_length,comments_protocol,comments_fish_health_lab,dissector,dissection_protocol,lice_collection_protocol,lice_id_protocol_lab
U3905,2017-11-06T00:00:00Z,None,Present,16.8,118,123,NA,NA,MF,full2,lab_motiles_cryo,lab_motiles
U4910,2017-11-06T00:00:00Z,None,Present,11.4,105,111,NA,NA,MF,full2,lab_motiles_cryo,lab_motiles
U4037,2017-11-07T00:00:00Z,None,Present,15.5,108,113,NA,NA,BJ,full2,lab_motiles_cryo,lab_motiles
U4038,2017-11-07T00:00:00Z,None,Present,16.1,114,119,NA,NA,BJ,full2,lab_motiles_cryo,lab_motiles
U4039,2017-11-07T00:00:00Z,None,Present,17.3,114,119,NA,NA,BJ,full2,lab_motiles_cryo,lab_motiles
U4040,2017-11-07T00:00:00Z,None,Present,10.6,97,102,NA,NA,BJ,full2,lab_motiles_cryo,lab_motiles
U4030,2017-11-07T00:00:00Z,None,Present,13,107,111,NA,"Lesions or pred scars on tail, both sides.",CVJ,full2,lab_motiles_cryo,lab_motiles
U4031,2017-11-07T00:00:00Z,None,Present,20,117,123,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4032,2017-11-07T00:00:00Z,None,Present,12.7,105,110,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4033,2017-11-07T00:00:00Z,None,Present,14.4,105,111,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4034,2017-11-07T00:00:00Z,None,Present,14.3,107,112,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4035,2017-11-07T00:00:00Z,None,Present,15.1,108,113,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U3731,2017-11-07T00:00:00Z,None,Present,14.7,112,116,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U3732,2017-11-07T00:00:00Z,None,Present,16.8,113,117,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U3733,2017-11-07T00:00:00Z,None,Present,16.7,116,121,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U3734,2017-11-07T00:00:00Z,None,Present,14.9,110,116,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U3735,2017-11-07T00:00:00Z,None,Present,9.8,94,99,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U3736,2017-11-07T00:00:00Z,None,Present,11.8,100,105,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U3737,2017-11-07T00:00:00Z,None,Present,11.9,101,106,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U3738,2017-11-07T00:00:00Z,None,Present,14.9,108,112,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U3739,2017-11-07T00:00:00Z,None,Present,7.9,89,94,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U3740,2017-11-07T00:00:00Z,None,Present,9.2,92,97,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U3741,2017-11-07T00:00:00Z,None,Present,6.5,87,92,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4915,2017-11-07T00:00:00Z,None,Present,12.8,102,107,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4916,2017-11-07T00:00:00Z,None,Present,9.4,98,102,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U3742,2017-11-08T00:00:00Z,None,Present,11.9,102,108,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U3743,2017-11-08T00:00:00Z,None,Present,13.2,109,113,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U3744,2017-11-08T00:00:00Z,None,Present,17.2,115,120,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U3994,2017-11-08T00:00:00Z,None,Present,27.8,132,138,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4036,2017-11-08T00:00:00Z,None,Present,7.9,87,92,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4041,2017-11-08T00:00:00Z,None,Present,7,87,91,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4950,2017-11-09T00:00:00Z,None,Present,19.3,116,123,Weight estimated,NA,BJ,full2,lab_motiles_cryo,lab_motiles
U4951,2017-11-09T00:00:00Z,None,Present,20.8,121,127,No otoliths found,NA,BJ,full2,lab_motiles_cryo,lab_motiles
U4952,2017-11-09T00:00:00Z,None,Present,13.8,113,121,NA,Green liver.,BJ,full2,lab_motiles_cryo,lab_motiles
U3745,2017-11-09T00:00:00Z,None,Present,13.4,108,113,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U3746,2017-11-09T00:00:00Z,None,Present,11.3,101,106,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U3747,2017-11-09T00:00:00Z,None,Present,21.3,122,126,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U3963,2017-11-09T00:00:00Z,None,Present,27.8,128,132,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4938,2017-11-09T00:00:00Z,None,Present,15.3,103,110,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4939,2017-11-09T00:00:00Z,None,Present,13.9,105,112,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4940,2017-11-09T00:00:00Z,None,Present,26.9,126,132,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4941,2017-11-09T00:00:00Z,None,Present,19.8,127,132,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U3967,2017-11-09T00:00:00Z,None,Present,24.5,135,141,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U3968,2017-11-09T00:00:00Z,None,Present,16.3,115,120,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U3969,2017-11-09T00:00:00Z,None,Present,17.4,118,124,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4051,2017-11-09T00:00:00Z,None,Present,24.5,131,137,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4052,2017-11-09T00:00:00Z,None,Present,25.8,136,142,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4942,2017-11-09T00:00:00Z,None,Present,13.5,107,112,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4943,2017-11-09T00:00:00Z,None,Present,17,116,122,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4066,2017-11-09T00:00:00Z,None,Present,16.8,109,113,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U3748,2017-11-10T00:00:00Z,None,Present,18.8,115,120,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U3749,2017-11-10T00:00:00Z,None,Present,18.9,122,128,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U3750,2017-11-10T00:00:00Z,None,Present,15,111,116,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4042,2017-11-10T00:00:00Z,None,Present,18.8,117,122,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4043,2017-11-10T00:00:00Z,None,Present,17.7,115,121,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4044,2017-11-10T00:00:00Z,None,Present,15.3,113,117,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4053,2017-11-10T00:00:00Z,None,Present,14,106,112,NA,Pred scars on both flanks,JG,full2,lab_motiles_cryo,lab_motiles
U4054,2017-11-10T00:00:00Z,None,Present,15.4,107,113,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4055,2017-11-10T00:00:00Z,None,Present,20.8,119,124,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4056,2017-11-10T00:00:00Z,None,Present,18.7,116,121,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4057,2017-11-10T00:00:00Z,None,Present,22.3,122,128,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4058,2017-11-10T00:00:00Z,None,Present,12.2,100,105,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4059,2017-11-10T00:00:00Z,None,Present,20.3,119,124,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4060,2017-11-10T00:00:00Z,None,Present,18.3,116,122,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4076,2017-11-10T00:00:00Z,None,Present,20.7,125,130,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4077,2017-11-10T00:00:00Z,None,Present,11.3,105,110,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4078,2017-11-10T00:00:00Z,None,Present,16.9,114,119,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4079,2017-11-10T00:00:00Z,None,Present,14.2,108,113,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4067,2017-11-10T00:00:00Z,None,Present,10.5,100,105,NA,"hemorrhages around gills , anisakis in belly",KDB,full2,lab_motiles_cryo,lab_motiles
U4068,2017-11-10T00:00:00Z,None,Present,18.7,119,124,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4069,2017-11-10T00:00:00Z,None,Present,16.4,113,119,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4070,2017-11-10T00:00:00Z,None,Present,20.2,117,122,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4071,2017-11-10T00:00:00Z,None,Present,20.2,117,123,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4072,2017-11-10T00:00:00Z,None,Present,14.3,108,113,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4073,2017-11-10T00:00:00Z,None,Present,17.2,115,121,NA,abbrasion above left pectoral fin,KDB,full2,lab_motiles_cryo,lab_motiles
U4074,2017-11-10T00:00:00Z,None,Present,15.8,113,117,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4075,2017-11-10T00:00:00Z,None,Present,12.6,102,107,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4085,2017-11-10T00:00:00Z,None,Present,15.8,109,116,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4086,2017-11-11T00:00:00Z,None,Present,16.6,111,116,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4087,2017-11-11T00:00:00Z,None,Present,15.4,109,112,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4088,2017-11-11T00:00:00Z,None,Present,17,109,113,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4089,2017-11-11T00:00:00Z,None,Present,15.3,109,114,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4090,2017-11-11T00:00:00Z,None,Present,8.5,94,98,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4091,2017-11-11T00:00:00Z,None,Present,12.9,102,107,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4092,2017-11-11T00:00:00Z,None,Present,17.5,111,117,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4093,2017-11-11T00:00:00Z,None,Present,25.2,133,138,NA,damage to gill on left side,KDB,full2,lab_motiles_cryo,lab_motiles
U4094,2017-11-11T00:00:00Z,None,Present,18.5,119,124,NA,anisakis  in body cavity,KDB,full2,lab_motiles_cryo,lab_motiles
U4095,2017-11-12T00:00:00Z,None,Present,24.1,127,132,NA,bloody abbrasions just below left gill and by vent,KDB,full2,lab_motiles_cryo,lab_motiles
U4110,2017-11-12T00:00:00Z,None,Present,15,109,114,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4111,2017-11-12T00:00:00Z,None,Present,26.6,129,135,NA,anisakis in body cavity,KDB,full2,lab_motiles_cryo,lab_motiles
U4112,2017-11-12T00:00:00Z,None,Present,13.4,104,109,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4113,2017-11-12T00:00:00Z,None,Present,16.6,113,119,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4045,2017-11-14T00:00:00Z,None,Present,24.5,129,134,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4046,2017-11-14T00:00:00Z,None,Present,23.3,128,134,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4047,2017-11-14T00:00:00Z,None,Present,18.4,123,127,NA,Hemorrhaging on underside operculum,CVJ,full2,lab_motiles_cryo,lab_motiles
U4048,2017-11-14T00:00:00Z,None,Present,18.8,124,129,NA,Hemorrhaging around vent and anal fins,CVJ,full2,lab_motiles_cryo,lab_motiles
U4049,2017-11-14T00:00:00Z,None,Present,29.8,145,151,NA,Hemorrhaging around left pectoral fin,CVJ,full2,lab_motiles_cryo,lab_motiles
U4080,2017-11-14T00:00:00Z,None,Present,23.9,125,130,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4081,2017-11-14T00:00:00Z,None,Present,17.7,121,126,NA,Pale liver & kidney,JG,full2,lab_motiles_cryo,lab_motiles
U4082,2017-11-14T00:00:00Z,None,Present,21.1,122,127,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4083,2017-11-14T00:00:00Z,None,Present,19.9,121,126,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4084,2017-11-14T00:00:00Z,None,Present,4.1,72,77,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4105,2017-11-14T00:00:00Z,None,Present,17.7,118,123,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4106,2017-11-14T00:00:00Z,None,Present,21.9,127,133,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4107,2017-11-14T00:00:00Z,None,Present,23.7,128,134,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4108,2017-11-14T00:00:00Z,None,Present,18.7,121,126,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4114,2017-11-14T00:00:00Z,None,Present,16.3,115,121,NA,Hemorrhages at base of gills,KDB,full2,lab_motiles_cryo,lab_motiles
U4115,2017-11-14T00:00:00Z,None,Present,18.1,118,123,NA,spleen seems small for size of fish,KDB,full2,lab_motiles_cryo,lab_motiles
U4116,2017-11-14T00:00:00Z,None,Present,18.5,120,126,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4117,2017-11-14T00:00:00Z,None,Present,16.2,116,120,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4118,2017-11-14T00:00:00Z,None,Present,18.9,121,126,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4119,2017-11-14T00:00:00Z,None,Present,12.6,108,113,NA,anisakis in body cavity,KDB,full2,lab_motiles_cryo,lab_motiles
U4120,2017-11-14T00:00:00Z,None,Present,17.5,117,122,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4121,2017-11-14T00:00:00Z,None,Present,22.1,123,128,NA,"hemorrhages on underside of gills , anisakis in body cavity",KDB,full2,lab_motiles_cryo,lab_motiles
U4122,2017-11-14T00:00:00Z,None,Present,25.4,131,135,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4124,2017-11-14T00:00:00Z,None,Present,23.4,129,134,NA,NA,MF,full2,lab_motiles_cryo,lab_motiles
U4125,2017-11-14T00:00:00Z,None,Present,16,119,123,NA,NA,MF,full2,lab_motiles_cryo,lab_motiles
U4050,2017-11-15T00:00:00Z,None,Present,26.9,138,142,NA,Hemorrhaging under gills,CVJ,full2,lab_motiles_cryo,lab_motiles
U4061,2017-11-15T00:00:00Z,None,Present,19.4,122,128,NA,Hemorrhaging under gills.,CVJ,full2,lab_motiles_cryo,lab_motiles
U4062,2017-11-15T00:00:00Z,None,Present,19.2,124,130,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4063,2017-11-15T00:00:00Z,None,Present,18.1,117,122,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4064,2017-11-15T00:00:00Z,None,Present,22.2,125,130,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4065,2017-11-15T00:00:00Z,None,Present,16.6,119,124,NA,Nemotode parrasite present on stomach,CVJ,full2,lab_motiles_cryo,lab_motiles
U4096,2017-11-15T00:00:00Z,None,Present,11.1,102,107,NA,Hemorrhaging along all of abdomen from gills to vent,CVJ,full2,lab_motiles_cryo,lab_motiles
U4097,2017-11-15T00:00:00Z,None,Present,9.7,98,103,NA,Hemorrhaging along all of abdomen from gills to vent,CVJ,full2,lab_motiles_cryo,lab_motiles
U4098,2017-11-15T00:00:00Z,None,Present,12.6,105,110,NA,Hemorrhaging under gills and around vent,CVJ,full2,lab_motiles_cryo,lab_motiles
U4099,2017-11-15T00:00:00Z,None,Present,24.4,135,141,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4100,2017-11-15T00:00:00Z,None,Present,8.5,92,97,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4109,2017-11-15T00:00:00Z,None,Present,24.1,130,136,NA,Aniaskis (nematode) on stomach. Very red heart,JG,full2,lab_motiles_cryo,lab_motiles
U4134,2017-11-15T00:00:00Z,None,Present,24.2,131,137,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4135,2017-11-15T00:00:00Z,None,Present,28,133,139,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4136,2017-11-15T00:00:00Z,None,Present,24.5,127,132,NA,Large spleen,JG,full2,lab_motiles_cryo,lab_motiles
U4137,2017-11-15T00:00:00Z,None,Present,20.3,123,128,NA,Scale loss same pattern on both sides,JG,full2,lab_motiles_cryo,lab_motiles
U4138,2017-11-15T00:00:00Z,None,Present,25.5,125,131,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4123,2017-11-15T00:00:00Z,None,Present,25.6,130,135,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4143,2017-11-15T00:00:00Z,None,Present,27.2,134,140,NA,Hemorrhaging under gills.,KDB,full2,lab_motiles_cryo,lab_motiles
U4144,2017-11-15T00:00:00Z,None,Present,20.4,124,129,NA,Hemorrhaging under gills.,KDB,full2,lab_motiles_cryo,lab_motiles
U4145,2017-11-15T00:00:00Z,None,Present,19.5,115,124,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4146,2017-11-15T00:00:00Z,None,Present,22.6,124,130,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4147,2017-11-15T00:00:00Z,None,Present,16.3,112,116,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4148,2017-11-15T00:00:00Z,None,Present,30.1,137,143,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4149,2017-11-15T00:00:00Z,None,Present,13.2,109,115,NA,anisakis in body cavity,KDB,full2,lab_motiles_cryo,lab_motiles
U4126,2017-11-16T00:00:00Z,None,Present,14.9,110,115,NA,NA,BJ,full2,lab_motiles_cryo,lab_motiles
U4127,2017-11-16T00:00:00Z,None,Present,15.2,107,113,NA,NA,BJ,full2,lab_motiles_cryo,lab_motiles
U4128,2017-11-16T00:00:00Z,None,Present,15.8,114,119,NA,NA,BJ,full2,lab_motiles_cryo,lab_motiles
U4129,2017-11-16T00:00:00Z,None,Present,7.8,87,92,NA,NA,BJ,full2,lab_motiles_cryo,lab_motiles
U4101,2017-11-16T00:00:00Z,None,Present,29.2,138,144,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4102,2017-11-16T00:00:00Z,None,Present,19.6,123,128,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4130,2017-11-16T00:00:00Z,None,Present,14.1,109,114,NA,NA,MF,full2,lab_motiles_cryo,lab_motiles
U4131,2017-11-16T00:00:00Z,None,Present,14.8,112,118,NA,tiny spleen,MF,full2,lab_motiles_cryo,lab_motiles
U4132,2017-11-16T00:00:00Z,None,Present,7.7,89,94,NA,worm (nematode)on liver,MF,full2,lab_motiles_cryo,lab_motiles
U4133,2017-11-16T00:00:00Z,None,Present,18.9,123,128,NA,NA,MF,full2,lab_motiles_cryo,lab_motiles
U4103,2017-11-17T00:00:00Z,None,Present,19.9,121,126,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4104,2017-11-17T00:00:00Z,None,Present,29,134,140,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4159,2017-11-17T00:00:00Z,None,Present,19.5,124,130,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4160,2017-11-17T00:00:00Z,None,Present,17,119,125,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4161,2017-11-17T00:00:00Z,None,Present,18.1,118,123,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4162,2017-11-17T00:00:00Z,None,Present,20.8,121,127,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4163,2017-11-17T00:00:00Z,None,Present,26.6,130,136,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4164,2017-11-17T00:00:00Z,None,Present,27.9,133,139,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4165,2017-11-17T00:00:00Z,None,Present,6.5,85,90,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4166,2017-11-17T00:00:00Z,None,Present,12.4,99,106,NA,So many sea lice on fish. Internal organs looked ok.,CVJ,full2,lab_motiles_cryo,lab_motiles
U4167,2017-11-20T00:00:00Z,None,Present,6.3,82,87,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4168,2017-11-20T00:00:00Z,None,Present,7.5,90,95,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4169,2017-11-20T00:00:00Z,None,Present,18,113,119,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4170,2017-11-20T00:00:00Z,None,Present,7.2,84,89,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4150,2017-11-20T00:00:00Z,None,Present,8,89,94,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4151,2017-11-20T00:00:00Z,None,Present,5,79,84,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4152,2017-11-20T00:00:00Z,None,Present,10.3,97,101,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4153,2017-11-20T00:00:00Z,None,Present,10,94,99,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4154,2017-11-20T00:00:00Z,None,Present,8.2,87,92,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4155,2017-11-20T00:00:00Z,None,Present,8.5,85,90,NA,large spleen,KDB,full2,lab_motiles_cryo,lab_motiles
U4156,2017-11-20T00:00:00Z,None,Present,9.4,94,99,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4157,2017-11-20T00:00:00Z,None,Present,8.2,88,93,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4158,2017-11-20T00:00:00Z,None,Present,7.8,85,89,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4970,2017-11-20T00:00:00Z,None,Present,9.6,90,95,NA,lots of scales missing around sea lice,KDB,full2,lab_motiles_cryo,lab_motiles
U4960,2017-11-20T00:00:00Z,None,Present,11.4,99,104,NA,NA,MF,full2,lab_motiles_cryo,lab_motiles
U4965,2017-11-20T00:00:00Z,None,Present,7.9,85,90,NA,small spleen,MF,full2,lab_motiles_cryo,lab_motiles
U4171,2017-11-21T00:00:00Z,None,Present,16.5,113,118,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4172,2017-11-21T00:00:00Z,None,Present,16.4,115,120,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4173,2017-11-21T00:00:00Z,None,Present,5.7,86,91,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4971,2017-11-21T00:00:00Z,None,Present,8.2,86,91,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4972,2017-11-21T00:00:00Z,None,Present,12.9,101,107,NA,hemorrahging gills,KDB,full2,lab_motiles_cryo,lab_motiles
U4973,2017-11-21T00:00:00Z,None,Present,13.4,103,109,NA,hemorrahging gills,KDB,full2,lab_motiles_cryo,lab_motiles
U4974,2017-11-21T00:00:00Z,None,Present,12.8,103,108,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4975,2017-11-21T00:00:00Z,None,Present,NA,114,120,forgot to take weight,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4976,2017-11-21T00:00:00Z,None,Present,15.8,108,114,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4977,2017-11-21T00:00:00Z,None,Present,16.1,111,116,NA,gills are slightly red,KDB,full2,lab_motiles_cryo,lab_motiles
U4978,2017-11-21T00:00:00Z,None,Present,7.2,86,89,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4979,2017-11-21T00:00:00Z,None,Present,13.6,101,111,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4980,2017-11-21T00:00:00Z,None,Present,7.9,85,90,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4957,2017-11-22T00:00:00Z,None,Present,35.8,146,152,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4998,2017-11-22T00:00:00Z,None,Present,24.3,127,133,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4999,2017-11-22T00:00:00Z,None,Present,27.4,137,142,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U5000,2017-11-22T00:00:00Z,None,Present,18.6,115,120,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4944,2017-11-22T00:00:00Z,None,Present,24.2,124,131,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4945,2017-11-22T00:00:00Z,None,Present,26.2,132,138,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4946,2017-11-22T00:00:00Z,None,Present,38.7,143,149,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4947,2017-11-22T00:00:00Z,None,Present,34.1,138,146,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4948,2017-11-22T00:00:00Z,None,Present,29.1,136,144,NA,"nematode, anisakis?",KDB,full2,lab_motiles_cryo,lab_motiles
U4949,2017-11-22T00:00:00Z,None,Present,24.9,128,134,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4953,2017-11-22T00:00:00Z,None,Present,32.5,138,144,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4954,2017-11-22T00:00:00Z,None,Present,15.8,112,120,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4955,2017-11-23T00:00:00Z,None,Present,15.8,112,119,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4956,2017-11-23T00:00:00Z,None,Present,17.8,116,123,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U5008,2017-11-23T00:00:00Z,None,Present,16.6,113,119,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U5009,2017-11-23T00:00:00Z,None,Present,17.9,117,125,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U5010,2017-11-23T00:00:00Z,None,Present,16.2,114,118,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U5011,2017-11-23T00:00:00Z,None,Present,15.5,113,119,NA,"nematode, anisakis?",KDB,full2,lab_motiles_cryo,lab_motiles
U5012,2017-11-23T00:00:00Z,None,Present,14,108,115,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U5013,2017-11-23T00:00:00Z,None,Present,16.5,114,120,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U5014,2017-11-23T00:00:00Z,None,Present,27,138,145,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U5001,2017-11-24T00:00:00Z,None,Present,20.6,121,127,NA,HEMORAGGING UNDER GILLS,CVJ,full2,lab_motiles_cryo,lab_motiles
U5002,2017-11-24T00:00:00Z,None,Present,30.9,137,142,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
